
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=10.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:37:10  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs10k000000-Aga1k000000-Ags10k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=28.51 	 I=27.8252 	 R=0.684863  |grad|=0.300008 	 	 gamma=0.00957053 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
15242     18.7817     17.9012    0.880504    0.281673   0.0081898      0
15243     18.7816     17.9011    0.880513    0.314885    0.332319      0
15244     18.7815      17.901    0.880513    0.281742   0.0106068      1
15245     18.7815      17.901    0.880513    0.283273   0.0150461      2
15246     18.7815      17.901    0.880514    0.281729   0.0198967      0
15247     18.7815      17.901    0.880515    0.283528   0.0174497      0
15248     18.7815      17.901    0.880515    0.281644   0.0176845      0
15249     18.7815      17.901    0.880516    0.283833   0.0196012      0
15250     18.7815      17.901    0.880516    0.281588   0.0159195      0
15251     18.7815      17.901    0.880517    0.284205    0.022327      0
15252     18.7815      17.901    0.880517    0.281589   0.0111928      0
15253     18.7814     17.9009     0.88052    0.291872    0.101435      0
15254     18.7814     17.9009     0.88052    0.282296  0.00784392      0
15255     18.7814     17.9009    0.880522    0.284362    0.064249      0
15256     18.7814     17.9009    0.880522    0.283584   0.0128018      0
15257     18.7814     17.9009    0.880523    0.281624    0.017275      0
15258     18.7814     17.9009    0.880523      0.2839   0.0201289      0
15259     18.7814     17.9009    0.880524    0.281573   0.0155899      0
15260     18.7814     17.9008    0.880524    0.284187    0.022627      0
15261     18.7814     17.9008    0.880525    0.281575   0.0113419      0
15262     18.7813     17.9008    0.880527    0.293104    0.101834      0
15263     18.7813     17.9008    0.880528    0.282426   0.0076922      0
15264     18.7813     17.9008    0.880529    0.283209   0.0467955      0
15265     18.7813     17.9008    0.880529    0.281957  0.00975026      0
15266     18.7812     17.9007     0.88054    0.306697    0.365539      0
15267     18.7811     17.9006     0.88054    0.284337   0.0108446      1
15268     18.7811     17.9006     0.88054    0.281519  0.00935995      2
15269     18.7811     17.9006    0.880541    0.287228   0.0473484      0
15270     18.7811     17.9006    0.880542    0.281635  0.00981819      0
15271      18.781     17.9005     0.88055    0.311029    0.291343      0
15272      18.781     17.9004     0.88055     0.28156   0.0103352      1
15273      18.781     17.9004    0.880551    0.283984   0.0205112      2
15274      18.781     17.9004    0.880551     0.28164    0.010291      0
15275     18.7809     17.9003    0.880561    0.316612    0.353809      0
15276     18.7808     17.9003    0.880561    0.281796   0.0107027      1
15277     18.7808     17.9003    0.880561    0.283045   0.0137133      2
15278     18.7808     17.9002    0.880562    0.281664   0.0205876      0
15279     18.7808     17.9002    0.880562    0.283577   0.0180501      0
15280     18.7808     17.9002    0.880563     0.28159   0.0171062      0
15281     18.7808     17.9002    0.880564    0.283901   0.0203625      0
15282     18.7808     17.9002    0.880564    0.281541   0.0154523      0
15283     18.7808     17.9002    0.880565    0.284267   0.0231989      0
15284     18.7808     17.9002    0.880565    0.281528   0.0116244      0
15285     18.7807     17.9002    0.880567    0.290624   0.0785217      0
15286     18.7807     17.9002    0.880567    0.282943  0.00657865      0
15287     18.7807     17.9002    0.880568    0.281862   0.0238476      0
15288     18.7807     17.9001    0.880568    0.282269   0.0119553      0
15289     18.7807     17.9001     0.88057    0.284262   0.0633813      0
15290     18.7807     17.9001     0.88057    0.283433    0.012664      0
15291     18.7807     17.9001    0.880571    0.281618   0.0180784      0
15292     18.7807     17.9001    0.880572    0.283725   0.0191418      0
15293     18.7807     17.9001    0.880572    0.281557   0.0162317      0
15294     18.7807     17.9001    0.880573    0.284082   0.0217478      0
15295     18.7806     17.9001    0.880573    0.281572   0.0109055      0
15296     18.7806        17.9    0.880577    0.298335    0.154934      0
15297     18.7806        17.9    0.880577    0.281851  0.00881785      0
15298     18.7804     17.8998    0.880603    0.344868    0.899047      0
15299     18.7803     17.8997    0.880603    0.310607   0.0140476      1
15300     18.7802     17.8996    0.880603    0.281726  0.00659449      2
15301     18.7802     17.8996    0.880603     0.28302   0.0134928      3
15302     18.7802     17.8996    0.880604    0.281616   0.0202566      0
15303     18.7802     17.8996    0.880604    0.283606   0.0185019      0
15304     18.7802     17.8996    0.880605    0.281547   0.0167174      0
15305     18.7802     17.8996    0.880605    0.283944   0.0209414      0
15306     18.7802     17.8996    0.880606    0.281584    0.010505      0
15307     18.7801     17.8995    0.880612      0.3042    0.238004      0
15308     18.7801     17.8994    0.880613    0.281477  0.00976023      1
15309       18.78     17.8994    0.880614    0.288864   0.0627497      0
15310       18.78     17.8994    0.880615    0.281565    0.012496      0
15311       18.78     17.8994    0.880615    0.283498   0.0187631      0
15312       18.78     17.8994    0.880616     0.28156   0.0173365      0
15313       18.78     17.8994    0.880616    0.283814   0.0200494      0
15314       18.78     17.8994    0.880617    0.281509   0.0156331      0
15315       18.78     17.8994    0.880617    0.284139   0.0226896      0
15316       18.78     17.8994    0.880618    0.281508   0.0113725      0
15317       18.78     17.8993     0.88062    0.292586   0.0980187      0
15318     18.7799     17.8993    0.880621     0.28243  0.00754769      0
15319     18.7799     17.8993    0.880622    0.282778   0.0410806      0
15320     18.7799     17.8993    0.880622    0.281655  0.00864872      0
15321     18.7796      17.899    0.880656    0.371451     1.22467      0
15322     18.7794     17.8988    0.880656    0.281782  0.00893844      1
15323      18.779     17.8983    0.880709     0.40628     1.87104      0
15324     18.7787     17.8979    0.880709    0.281657  0.00916911      1
15325     18.7786     17.8979    0.880709    0.281501   0.0168854      2
15326     18.7786     17.8979     0.88071    0.282994   0.0157316      0
15327     18.7786     17.8979     0.88071    0.281524   0.0198692      0
15328     18.7786     17.8979    0.880711    0.283347   0.0174798      0
15329     18.7786     17.8979    0.880711    0.281488   0.0176459      0
15330     18.7786     17.8979    0.880712    0.283683   0.0196574      0
15331     18.7786     17.8979    0.880712    0.281448    0.015876      0
15332     18.7786     17.8979    0.880713    0.284065   0.0224208      0
15333     18.7786     17.8979    0.880713    0.281455   0.0112389      0
15334     18.7786     17.8978    0.880716    0.292175    0.101853      0
15335     18.7785     17.8978    0.880716    0.282207  0.00780484      0
15336     18.7785     17.8978    0.880718     0.28377   0.0577897      0
15337     18.7785     17.8978    0.880718    0.282679    0.011737      0
15338     18.7785     17.8978    0.880719    0.281948   0.0275573      0
15339     18.7785     17.8978    0.880719    0.282785   0.0137817      0
15340     18.7785     17.8978     0.88072     0.28182    0.025022      0
15341     18.7785     17.8978     0.88072    0.282337   0.0125352      0
15342     18.7785     17.8977    0.880722    0.282871   0.0436839      0
15343     18.7785     17.8977    0.880722    0.281688   0.0091567      0
15344     18.7756     17.8944     0.88112    0.875265     14.1622      0
15345     18.7736     17.8924    0.881117    0.544743   0.0138303      1
15346     18.7727     17.8916    0.881117     0.28378  0.00345757      2
15347     18.7727     17.8916    0.881118    0.281233   0.0125337      0
15348     18.7727     17.8916    0.881119    0.286002   0.0454346      0
15349     18.7727     17.8916    0.881119     0.28138  0.00949291      0
15350     18.7725     17.8913    0.881148    0.367545     1.02127      0
15351     18.7723     17.8911    0.881148    0.283026  0.00820329      1
15352     18.7723     17.8911    0.881149    0.281358   0.0191366      0
15353     18.7722     17.8911    0.881149     0.28325   0.0180864      0
15354     18.7722     17.8911     0.88115    0.281264   0.0170522      0
15355     18.7722     17.8911     0.88115    0.283565   0.0204426      0
15356     18.7722     17.8911    0.881151    0.281212   0.0153895      0
15357     18.7722     17.8911    0.881151    0.283869   0.0231043      0
15358     18.7722     17.8911    0.881152    0.281205   0.0115776      0
15359     18.7722      17.891    0.881154    0.290616   0.0825669      0
15360     18.7722      17.891    0.881154    0.282489  0.00681435      0
15361     18.7722      17.891    0.881155    0.281507    0.024702      0
15362     18.7722      17.891    0.881155     0.28202   0.0123799      0
15363     18.7721      17.891    0.881156    0.282371   0.0448771      0
15364     18.7721      17.891    0.881157    0.281509   0.0094163      0
15365     18.7718     17.8906    0.881194    0.358948     1.33336      0
15366     18.7716     17.8904    0.881194    0.281896  0.00930021      1
15367     18.7716     17.8904    0.881195    0.281437   0.0172654      2
15368     18.7716     17.8904    0.881195    0.282941   0.0161599      0
15369     18.7716     17.8904    0.881196    0.281327   0.0192126      0
15370     18.7716     17.8904    0.881196     0.28321   0.0180266      0
15371     18.7716     17.8904    0.881197    0.281253   0.0171044      0
15372     18.7716     17.8904    0.881198    0.283534   0.0203792      0
15373     18.7715     17.8903    0.881198    0.281205   0.0154246      0
15374     18.7715     17.8903    0.881199     0.28387   0.0231568      0
15375     18.7715     17.8903    0.881199    0.281198   0.0116031      0
15376     18.7715     17.8903    0.881201    0.290315   0.0802982      0
15377     18.7715     17.8903    0.881201    0.282534  0.00669244      0
15378     18.7715     17.8903    0.881202    0.281508   0.0242601      0
15379     18.7715     17.8903    0.881202    0.281968   0.0121599      0
15380     18.7715     17.8903    0.881204     0.28345   0.0570544      0
15381     18.7715     17.8902    0.881204    0.282362    0.011616      0
15382     18.7714     17.8902    0.881205    0.281809   0.0296597      0
15383     18.7714     17.8902    0.881206    0.283009   0.0148085      0
15384     18.7714     17.8902    0.881206    0.281299   0.0185811      0
15385     18.7714     17.8902    0.881207     0.28329   0.0186195      0
15386     18.7714     17.8902    0.881207    0.281233   0.0166036      0
15387     18.7714     17.8902    0.881208    0.283633   0.0211318      0
15388     18.7714     17.8902    0.881208    0.281267   0.0105989      0
15389     18.7714     17.8901    0.881214    0.304533    0.227334      0
15390     18.7713     17.8901    0.881215    0.281237  0.00942668      1
15391     18.7713     17.8901    0.881219    0.298354    0.161189      0
15392     18.7712       17.89    0.881219    0.281473  0.00890991      0
15393     18.7707     17.8894    0.881291    0.442724      2.5418      0
15394     18.7702     17.8889    0.881291    0.285431  0.00992889      1
15395     18.7702     17.8889    0.881291    0.281262  0.00497435      2
15396     18.7701     17.8888    0.881308    0.336265    0.598185      0
15397       18.77     17.8887    0.881308     0.28657  0.00679008      1
15398       18.77     17.8886    0.881309    0.281402    0.010211      0
15399     18.7699     17.8886    0.881313    0.296281    0.146638      0
15400     18.7699     17.8886    0.881313    0.281091   0.0088176      0
15401     18.7698     17.8884    0.881333     0.32317    0.683166      0
15402     18.7696     17.8883    0.881333    0.289197  0.00759774      1
15403     18.7696     17.8883    0.881333    0.288608    0.025232      0
15404     18.7696     17.8883    0.881333    0.282603   0.0125941      0
15405     18.7696     17.8883    0.881334    0.284877    0.025714      0
15406     18.7696     17.8883    0.881335    0.281445   0.0128601      0
15407     18.7696     17.8882    0.881335    0.285288   0.0341475      0
15408     18.7696     17.8882    0.881336    0.281825  0.00724001      0
15409     18.7695     17.8882    0.881338     0.28532   0.0862506      0
15410     18.7695     17.8882    0.881338    0.281077  0.00707826      0
15411     18.7695     17.8882    0.881339    0.285043   0.0328128      0
15412     18.7695     17.8882     0.88134    0.281553   0.0163099      0
15413     18.7695     17.8882     0.88134    0.282646   0.0145596      0
15414     18.7695     17.8882    0.881341    0.281371   0.0218571      0
15415     18.7695     17.8882    0.881341    0.281653   0.0109675      0
15416     18.7695     17.8881    0.881346    0.290373    0.156606      0
15417     18.7694     17.8881    0.881346    0.281378   0.0090232      0
15418     18.7001     17.8097    0.890342     3.42059     311.938      0
15419     18.6542     17.7639    0.890296    0.664137   0.0106011      1
15420      18.653     17.7627    0.890298    0.397085  0.00265027      2
15421     18.6524     17.7621    0.890296     0.33659   0.0144539      0
15422     18.6523      17.762    0.890295    0.305145  0.00795397      1
15423     18.6519     17.7616    0.890291    0.327019   0.0475181      2
15424     18.6518     17.7615    0.890291    0.286499  0.00813207      3
15425     18.6513     17.7611    0.890285    0.301633    0.184242      0
15426     18.6513      17.761    0.890285    0.283184    0.008879      1
15427     18.6512     17.7609    0.890285    0.280932   0.0595449      0
15428     18.6511     17.7608    0.890287    0.278635   0.0301219      0
15429      18.651     17.7607    0.890288     0.29894   0.0825642      0
15430      18.651     17.7607    0.890289    0.280435   0.0129309      1
15431      18.651     17.7607    0.890289    0.280145   0.0124041      2
15432      18.651     17.7607    0.890289    0.280284   0.0262295      0
15433     18.6509     17.7606    0.890289    0.279568   0.0131413      0
15434     18.6509     17.7606     0.89029    0.280636   0.0305534      0
15435     18.6509     17.7606     0.89029    0.281163   0.0151828      0
15436     18.6509     17.7606     0.89029    0.278319   0.0166819      0
15437     18.6509     17.7606    0.890291    0.281333   0.0202519      0
15438     18.6508     17.7606    0.890291    0.278059   0.0156242      0
15439     18.6508     17.7605    0.890291     0.28156   0.0220948      0
15440     18.6508     17.7605    0.890292    0.277547   0.0111093      0
15441     18.6508     17.7605    0.890293    0.293663    0.100678      0
15442     18.6507     17.7604    0.890293    0.278872  0.00709806      0
15443     18.6507     17.7604    0.890294    0.278399   0.0257305      0
15444     18.6507     17.7604    0.890294    0.278473   0.0129052      0
15445     18.6507     17.7604    0.890295    0.280128   0.0398152      0
15446     18.6507     17.7604    0.890295     0.27741  0.00838402      0
15447     18.6505     17.7602    0.890303    0.326105    0.411041      0
15448     18.6504     17.7601    0.890303    0.278433   0.0109081      1
15449     18.6504     17.7601    0.890303    0.278525   0.0105501      2
15450     18.6504     17.7601    0.890304    0.278744   0.0333435      0
15451     18.6504     17.7601    0.890304    0.280672   0.0165684      0
15452     18.6504     17.7601    0.890305    0.277479   0.0136371      0
15453     18.6504     17.7601    0.890305    0.281212   0.0286465      0
15454     18.6504     17.7601    0.890306    0.277608   0.0142926      0
15455     18.6504     17.7601    0.890306    0.280138   0.0213635      0
15456     18.6504       17.76    0.890306    0.277522   0.0107208      0
15457     18.6503       17.76    0.890311    0.299926    0.188692      0
15458     18.6503     17.7599    0.890311    0.278126  0.00837499      1
15459     18.6502     17.7599    0.890314    0.284632    0.107479      0
15460     18.6502     17.7599    0.890314    0.277616  0.00784689      0
15461     18.6502     17.7599    0.890315    0.284909   0.0581887      0
15462     18.6502     17.7599    0.890316    0.277677   0.0116989      0
15463     18.6502     17.7599    0.890316    0.281169    0.028322      0
15464     18.6502     17.7598    0.890317    0.277765   0.0141373      0
15465     18.6501     17.7598    0.890317    0.280045   0.0212269      0
15466     18.6501     17.7598    0.890318    0.277753   0.0106508      0
15467     18.6501     17.7598    0.890323     0.30261    0.226987      0
15468       18.65     17.7597    0.890323    0.277864   0.0093179      1
15469       18.65     17.7597     0.89033    0.304847    0.255074      0
15470     18.6499     17.7596     0.89033    0.277881  0.00983296      1
15471     18.6499     17.7596    0.890331    0.283351   0.0454838      0
15472     18.6499     17.7596    0.890332    0.278057  0.00946638      0
15473     18.6497     17.7593    0.890356    0.358919    0.938252      0
15474     18.6495     17.7592    0.890356    0.281191  0.00776996      1
15475     18.6495     17.7592    0.890357    0.278272   0.0116722      0
15476     18.6495     17.7591    0.890358    0.285648   0.0654615      0
15477     18.6495     17.7591    0.890359     0.27851   0.0129575      0
15478     18.6495     17.7591    0.890359    0.280089   0.0170116      0
15479     18.6495     17.7591     0.89036    0.278419   0.0180646      0
15480     18.6495     17.7591     0.89036    0.280392   0.0191867      0
15481     18.6495     17.7591    0.890361     0.27836   0.0161245      0
15482     18.6495     17.7591    0.890361    0.280762    0.021981      0
15483     18.6494     17.7591    0.890362    0.278353   0.0110192      0
15484     18.6494      17.759    0.890365    0.292519    0.134895      0
15485     18.6494      17.759    0.890365    0.278689  0.00869942      0
15486     18.6493     17.7589    0.890378    0.309252    0.460844      0
15487     18.6492     17.7588    0.890378    0.285036   0.0120326      1
15488     18.6492     17.7588    0.890378    0.278828  0.00605219      2
15489     18.6492     17.7588    0.890385    0.293554    0.243185      0
15490     18.6491     17.7587    0.890385    0.279317  0.00990629      1
15491     18.6491     17.7587    0.890386    0.278951   0.0256926      2
15492     18.6491     17.7587    0.890386     0.27944    0.012861      0
15493     18.6491     17.7587    0.890387    0.279312    0.034101      0
15494     18.6491     17.7587    0.890388    0.281466    0.016959      0
15495     18.6491     17.7587    0.890388    0.278439   0.0130287      0
15496     18.6491     17.7587    0.890389    0.282104   0.0323079      0
15497     18.6491     17.7587     0.89039    0.278825   0.0160715      0
15498      18.649     17.7587     0.89039    0.279951    0.015028      0
15499      18.649     17.7586    0.890391     0.27868   0.0209843      0
15500      18.649     17.7586    0.890391    0.280195   0.0167346      0
15501      18.649     17.7586    0.890392    0.278583   0.0183509      0
15502      18.649     17.7586    0.890392     0.28049   0.0189059      0
15503      18.649     17.7586    0.890392     0.27852   0.0162999      0
15504      18.649     17.7586    0.890393    0.280852   0.0217063      0
15505      18.649     17.7586    0.890393    0.278528   0.0108819      0
15506      18.649     17.7586    0.890398    0.294385    0.157003      0
15507     18.6489     17.7585    0.890398    0.278696  0.00906505      0
15508     18.6426     17.7513    0.891327     1.07004     33.4309      0
15509     18.6385     17.7472    0.891325    0.303354  0.00816185      1
15510     18.6385     17.7471    0.891325    0.283186  0.00994629      0
15511     18.6384     17.7471    0.891327    0.300122   0.0901382      0
15512     18.6384     17.7471    0.891327    0.284874  0.00660478      0
15513     18.6384      17.747    0.891328    0.283809   0.0239423      0
15514     18.6383      17.747    0.891329    0.283853   0.0120335      0
15515     18.6383      17.747    0.891331     0.28849   0.0578923      0
15516     18.6383      17.747    0.891331    0.284316   0.0112944      0
15517     18.6383     17.7469    0.891332    0.285014   0.0344502      0
15518     18.6383     17.7469    0.891332    0.288407   0.0170004      0
15519     18.6382     17.7469    0.891333    0.282554   0.0128611      0
15520     18.6382     17.7469    0.891334    0.289328   0.0324028      0
15521     18.6382     17.7469    0.891334    0.283556   0.0160223      0
15522     18.6382     17.7468    0.891335    0.284971   0.0148989      0
15523     18.6382     17.7468    0.891335    0.283168   0.0213872      0
15524     18.6382     17.7468    0.891336    0.285254   0.0162379      0
15525     18.6381     17.7468    0.891337    0.282865   0.0191069      0
15526     18.6381     17.7468    0.891337    0.285595   0.0178668      0
15527     18.6381     17.7468    0.891338    0.282627   0.0172515      0
15528     18.6381     17.7468    0.891338    0.286006   0.0198652      0
15529     18.6381     17.7467    0.891339    0.282436   0.0157293      0
15530     18.6381     17.7467    0.891339    0.286504   0.0223412      0
15531     18.6381     17.7467     0.89134    0.282166   0.0112256      0
15532      18.638     17.7467    0.891343    0.300998    0.101732      0
15533      18.638     17.7466    0.891343    0.284062  0.00692462      0
15534      18.638     17.7466    0.891344    0.283008   0.0248476      0
15535     18.6379     17.7466    0.891344    0.283242   0.0124678      0
15536     18.6379     17.7466    0.891346    0.284994   0.0435595      0
15537     18.6379     17.7466    0.891346    0.282152  0.00907664      0
15538     18.6356     17.7441    0.891535    0.372144     6.08511      0
15539     18.6354     17.7438    0.891535    0.277464   0.0096269      1
15540     18.6353     17.7438    0.891536    0.276441   0.0122332      2
15541     18.6353     17.7438    0.891536    0.278502   0.0183851      0
15542     18.6353     17.7438    0.891537    0.276785   0.0197832      0
15543     18.6353     17.7438    0.891537    0.278643   0.0169747      0
15544     18.6353     17.7437    0.891537    0.276598   0.0185649      0
15545     18.6353     17.7437    0.891538    0.278829   0.0180093      0
15546     18.6353     17.7437    0.891538    0.276452   0.0174601      0
15547     18.6352     17.7437    0.891539    0.279048   0.0192061      0
15548     18.6352     17.7437    0.891539    0.276335   0.0164609      0
15549     18.6352     17.7437     0.89154      0.2793   0.0205972      0
15550     18.6352     17.7437     0.89154    0.276243   0.0155583      0
15551     18.6352     17.7437    0.891541    0.279589   0.0222236      0
15552     18.6352     17.7436    0.891541    0.275957   0.0111646      0
15553     18.6351     17.7436    0.891544    0.291323    0.101179      0
15554     18.6351     17.7436    0.891544    0.277313  0.00723406      0
15555     18.6351     17.7435    0.891545    0.277851   0.0324415      0
15556     18.6351     17.7435    0.891545    0.279516   0.0161082      0
15557     18.6351     17.7435    0.891545    0.276173   0.0144561      0
15558     18.6351     17.7435    0.891546     0.27875    0.021713      0
15559      18.635     17.7435    0.891546    0.276332   0.0165757      0
15560      18.635     17.7435    0.891547     0.27903    0.020547      0
15561      18.635     17.7435    0.891547     0.27627     0.01555      0
15562      18.635     17.7435    0.891548     0.27935   0.0223853      0
15563      18.635     17.7435    0.891548    0.276089   0.0112362      0
15564      18.635     17.7434    0.891551    0.290674    0.101828      0
15565     18.6349     17.7434    0.891551    0.277345  0.00733882      0
15566     18.6349     17.7434    0.891552    0.277779   0.0335029      0
15567     18.6349     17.7434    0.891552    0.279825   0.0166263      0
15568     18.6349     17.7433    0.891552    0.276257   0.0135238      0
15569     18.6349     17.7433    0.891553    0.280291   0.0286085      0
15570     18.6349     17.7433    0.891553    0.276416   0.0142725      0
15571     18.6349     17.7433    0.891554    0.279103   0.0213352      0
15572     18.6349     17.7433    0.891554    0.276292   0.0107118      0
15573     18.6348     17.7432    0.891559    0.300877    0.189656      0
15574     18.6348     17.7432    0.891559    0.277004  0.00832156      1
15575     18.6347     17.7432    0.891561     0.28279   0.0922399      0
15576     18.6347     17.7431    0.891562    0.276479  0.00719347      0
15577     18.6347     17.7431    0.891562    0.280838   0.0331565      0
15578     18.6347     17.7431    0.891563     0.27725   0.0164582      0
15579     18.6347     17.7431    0.891563    0.277997   0.0141443      0
15580     18.6347     17.7431    0.891564    0.276827   0.0212369      0
15581     18.6347     17.7431    0.891564    0.278584   0.0175801      0
15582     18.6347     17.7431    0.891565    0.276756   0.0177031      0
15583     18.6346     17.7431    0.891565    0.278858    0.019258      0
15584     18.6346     17.7431    0.891566    0.276708   0.0162732      0
15585     18.6346     17.7431    0.891566    0.279174   0.0212936      0
15586     18.6346     17.7431    0.891566    0.276656   0.0106845      0
15587     18.6346      17.743    0.891571    0.299195    0.197374      0
15588     18.6345      17.743    0.891571    0.277127  0.00863637      1
15589     18.6345     17.7429    0.891579    0.299184    0.306977      0
15590     18.6344     17.7428    0.891579    0.278802   0.0104904      1
15591     18.6344     17.7428     0.89158    0.276972    0.011781      2
15592     18.6344     17.7428     0.89158    0.280269   0.0282692      0
15593     18.6344     17.7428    0.891581    0.277049   0.0141139      0
15594     18.6344     17.7428    0.891581    0.279214     0.02119      0
15595     18.6344     17.7428    0.891581    0.277074   0.0106296      0
15596     18.6343     17.7427    0.891587    0.300504    0.232107      0
15597     18.6343     17.7427    0.891587    0.277152  0.00955415      1
15598     18.6342     17.7426     0.89159    0.285772   0.0865845      0
15599     18.6342     17.7426     0.89159    0.278154  0.00714861      0
15600     18.6342     17.7426    0.891591    0.278148    0.034595      0
15601     18.6342     17.7426    0.891591     0.28042   0.0171919      0
15602     18.6342     17.7426    0.891591    0.277482  0.00863403      0
15603     18.6338     17.7422    0.891638    0.386345     1.85105      0
15604     18.6335     17.7419    0.891638    0.279938  0.00963377      1
15605     18.6335     17.7419    0.891638    0.278335  0.00483251      2
15606     18.6265     17.7338    0.892722      1.0628     41.0457      0
15607     18.6225     17.7298     0.89272    0.301508   0.0100209      1
15608     18.6224     17.7297     0.89272    0.284687   0.0050958      2
15609     18.6223     17.7296    0.892724    0.310318   0.0940689      3
15610     18.6222     17.7295    0.892724    0.287178   0.0111462      4
15611     18.6222     17.7295    0.892725    0.283804   0.0132796      5
15612     18.6222     17.7294    0.892726    0.288612   0.0200043      0
15613     18.6221     17.7294    0.892727    0.284381   0.0175889      0
15614     18.6221     17.7294    0.892727    0.289304   0.0191751      0
15615     18.6221     17.7293    0.892728    0.283956   0.0162567      0
15616      18.622     17.7293    0.892729    0.290019   0.0210589      0
15617      18.622     17.7293    0.892729    0.282701   0.0106753      0
15618     18.6218     17.7291    0.892737    0.346146    0.186045      0
15619     18.6217     17.7289    0.892737    0.285975  0.00722171      1
15620     18.6217     17.7289    0.892738    0.284278   0.0218323      0
15621     18.6216     17.7289    0.892739    0.283038   0.0110542      0
15622     18.6215     17.7288    0.892744    0.310896    0.129246      0
15623     18.6214     17.7287    0.892744    0.282852  0.00645029      1
15624     18.6214     17.7287    0.892745    0.286487   0.0182742      0
15625     18.6214     17.7287    0.892745    0.282451   0.0169041      0
15626     18.6214     17.7286    0.892746    0.287069   0.0201992      0
15627     18.6214     17.7286    0.892747    0.282119   0.0155378      0
15628     18.6213     17.7286    0.892747     0.28776   0.0225644      0
15629     18.6213     17.7286    0.892748    0.281419   0.0113695      0
15630     18.6212     17.7285    0.892751    0.308288   0.0920258      0
15631     18.6212     17.7284    0.892752    0.283484   0.0125778      1
15632     18.6212     17.7284    0.892752    0.283673   0.0118901      2
15633     18.6211     17.7284    0.892753    0.283866   0.0278799      0
15634     18.6211     17.7284    0.892754    0.284085   0.0139315      0
15635     18.6211     17.7283    0.892755    0.282193   0.0209473      0
15636     18.6211     17.7283    0.892755    0.285268   0.0177488      0
15637     18.6211     17.7283    0.892756    0.281825   0.0173494      0
15638      18.621     17.7283    0.892756    0.285799   0.0196714      0
15639      18.621     17.7283    0.892757    0.281536    0.015838      0
15640      18.621     17.7282    0.892758     0.28644   0.0220527      0
15641      18.621     17.7282    0.892758    0.280971   0.0111073      0
15642     18.6209     17.7281    0.892762    0.303088     0.10066      0
15643     18.6209     17.7281    0.892762    0.283566  0.00653165      1
15644     18.6208     17.7281    0.892763     0.28224   0.0228199      0
15645     18.6208     17.7281    0.892763    0.281793   0.0114975      0
15646     18.6208      17.728    0.892766    0.293156   0.0865116      0
15647     18.6207      17.728    0.892767    0.287518   0.0134615      1
15648     18.6207      17.728    0.892767    0.281165  0.00680995      2
15649     18.6205     17.7277    0.892784    0.352599    0.486405      0
15650     18.6203     17.7275    0.892784    0.286389    0.010751      1
15651     18.6203     17.7275    0.892784    0.280509  0.00541846      2
15652     18.6187     17.7258    0.892916    0.440789      4.0463      0
15653     18.6184     17.7255    0.892916    0.394772   0.0158058      1
15654     18.6182     17.7252    0.892916    0.280662  0.00395146      2
15655     18.6182     17.7252    0.892917    0.280498   0.0358101      0
15656     18.6181     17.7252    0.892917    0.279324  0.00759556      0
15657     18.6181     17.7252     0.89292    0.293859    0.130648      0
15658     18.6181     17.7252     0.89292    0.279474  0.00842573      0
15659      18.618     17.7251    0.892924    0.288226    0.148556      0
15660      18.618     17.7251    0.892924    0.279279  0.00890181      0
15661     18.6176     17.7247    0.892967    0.373932     1.91342      0
15662     18.6174     17.7244    0.892968    0.276443   0.0105995      1
15663     18.6173     17.7244    0.892968    0.277718   0.0111712      2
15664     18.6173     17.7243    0.892969    0.275936   0.0168024      0
15665     18.6173     17.7243     0.89297     0.27861   0.0173061      0
15666     18.6173     17.7243     0.89297    0.276966   0.0160692      0
15667     18.6173     17.7243    0.892971    0.279651   0.0210018      0
15668     18.6173     17.7243    0.892971    0.277492   0.0105319      0
15669     18.6172     17.7243    0.892978    0.299912    0.223338      0
15670     18.6172     17.7242    0.892978    0.278855  0.00950958      1
15671     18.6172     17.7242     0.89298    0.283373   0.0861805      0
15672     18.6172     17.7242    0.892981    0.277591  0.00732694      0
15673     18.6172     17.7242    0.892982     0.27933   0.0468658      0
15674     18.6171     17.7242    0.892982    0.278277  0.00979066      0
15675     18.6171     17.7241    0.892991     0.29531    0.317655      0
