
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=1000.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:36:13  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs1000k000000-Aga1k000000-Ags1000k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=32.9477 	 I=32.2746 	 R=0.673186  |grad|=0.510561 	 	 gamma=0.364433 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
16065      19.627     18.7761    0.850925    0.290233  0.00889794      1
16066     19.6261     18.7752    0.850956     0.54698     0.80025      0
16067     19.6254     18.7745    0.850955    0.336163   0.0125039      1
16068     19.6253     18.7743    0.850956    0.294176  0.00589329      2
16069     19.6253     18.7743    0.850956    0.288655  0.00688063      3
16070     19.6252     18.7742    0.850958    0.314512   0.0562875      0
16071     19.6251     18.7742    0.850958    0.290331   0.0110363      1
16072     19.6251     18.7741     0.85096    0.303197   0.0318086      2
16073      19.625     18.7741     0.85096    0.293675   0.0157357      3
16074      19.625      18.774    0.850961    0.293317   0.0128535      4
16075      19.625      18.774    0.850962    0.294802   0.0278503      0
16076     19.6249      18.774    0.850962    0.293705   0.0139214      0
16077     19.6249     18.7739    0.850963    0.292275    0.020216      1
16078     19.6248     18.7739    0.850964    0.295278   0.0169239      0
16079     19.6248     18.7738    0.850965    0.291946   0.0192875      0
16080     19.6248     18.7738    0.850965    0.295661   0.0176744      0
16081     19.6247     18.7738    0.850966    0.291652   0.0183957      0
16082     19.6247     18.7737    0.850967    0.296077   0.0184976      0
16083     19.6247     18.7737    0.850968    0.291389   0.0175813      0
16084     19.6246     18.7736    0.850968    0.296529   0.0194013      0
16085     19.6246     18.7736    0.850969    0.291153   0.0168371      0
16086     19.6245     18.7736     0.85097     0.29702   0.0203945      0
16087     19.6245     18.7735    0.850971    0.290941   0.0161566      0
16088     19.6245     18.7735    0.850971    0.297553   0.0214871      0
16089     19.6244     18.7735    0.850972    0.289592   0.0108053      0
16090     19.6242     18.7732     0.85098    0.369484     0.20245      0
16091      19.624      18.773     0.85098    0.290961  0.00821151      1
16092     19.6239     18.7729    0.850983    0.306839   0.0744169      0
16093     19.6239     18.7729    0.850984     0.29903   0.0137476      1
16094     19.6238     18.7728    0.850984    0.289905  0.00692405      2
16095     19.6209     18.7698    0.851105    0.828481     2.95941      0
16096     19.6186     18.7675    0.851102    0.380552   0.0115602      1
16097     19.6184     18.7673    0.851103    0.291549  0.00492282      2
16098     19.6183     18.7672    0.851103    0.290083  0.00643065      3
16099     19.6183     18.7672    0.851107    0.308686   0.0872679      0
16100     19.6182     18.7671    0.851107    0.289285   0.0068062      1
16101     19.6182     18.7671    0.851108    0.295495   0.0246725      0
16102     19.6181      18.767    0.851109    0.288851   0.0123723      0
16103     19.6181      18.767    0.851111    0.309874   0.0605529      0
16104      19.618     18.7669    0.851112    0.289542    0.011892      1
16105      19.618     18.7669    0.851113    0.293272   0.0178602      2
16106      19.618     18.7669    0.851113    0.290497   0.0197429      0
16107     19.6179     18.7668    0.851114    0.293619   0.0173625      0
16108     19.6179     18.7668    0.851115     0.29025   0.0186887      0
16109     19.6179     18.7668    0.851116    0.293998    0.018271      0
16110     19.6178     18.7667    0.851117    0.290032   0.0177388      0
16111     19.6178     18.7667    0.851118    0.294412   0.0192804      0
16112     19.6178     18.7667    0.851118    0.289841    0.016882      0
16113     19.6178     18.7666    0.851119    0.294866   0.0204039      0
16114     19.6177     18.7666     0.85112    0.289673   0.0161082      0
16115     19.6177     18.7666    0.851121    0.295365   0.0216565      0
16116     19.6177     18.7666    0.851121     0.28879   0.0108748      0
16117     19.6175     18.7664     0.85113    0.348407    0.185307      0
16118     19.6174     18.7662     0.85113    0.290156  0.00815044      1
16119     19.6173     18.7662    0.851133    0.303604    0.071189      0
16120     19.6173     18.7661    0.851134     0.29643   0.0134723      1
16121     19.6172     18.7661    0.851134    0.288863   0.0103288      2
16122     19.6172     18.7661    0.851136    0.299627   0.0374417      0
16123     19.6172      18.766    0.851136    0.289542   0.0079293      0
16124      19.617     18.7659    0.851144    0.325985    0.179648      0
16125     19.6169     18.7657    0.851145    0.288758  0.00855585      1
16126     19.6166     18.7654    0.851162    0.400704    0.399232      2
16127     19.6163     18.7651    0.851163    0.291277   0.0106834      3
16128     19.6163     18.7651    0.851163    0.290953  0.00946079      4
16129     19.6162     18.7651    0.851165    0.293263   0.0342954      0
16130     19.6162      18.765    0.851165    0.296808    0.017028      0
16131     19.6162      18.765    0.851166    0.288838  0.00855245      1
16132     19.6143      18.763    0.851278     0.71612     2.46197      0
16133     19.6126     18.7614    0.851277    0.290285  0.00961705      1
16134     19.6126     18.7613    0.851277    0.290657  0.00841389      2
16135     19.6126     18.7613    0.851279     0.29153   0.0305004      0
16136     19.6126     18.7613    0.851279     0.29272   0.0152187      0
16137     19.6125     18.7613     0.85128    0.289425   0.0183424      0
16138     19.6125     18.7612    0.851281    0.293095   0.0186608      0
16139     19.6125     18.7612    0.851282    0.289249   0.0173488      0
16140     19.6125     18.7612    0.851283    0.293507   0.0198143      0
16141     19.6124     18.7612    0.851284    0.289096   0.0164603      0
16142     19.6124     18.7611    0.851285    0.293961   0.0211118      0
16143     19.6124     18.7611    0.851285    0.288414   0.0105968      0
16144     19.6122     18.7609    0.851296     0.34725    0.240084      0
16145     19.6121     18.7608    0.851297    0.288331  0.00965863      1
16146      19.612     18.7607      0.8513    0.310597   0.0753511      2
16147      19.612     18.7607    0.851301    0.291504  0.00631801      3
16148     19.6119     18.7606    0.851302     0.29013   0.0229028      0
16149     19.6119     18.7606    0.851302    0.289387   0.0114901      0
16150     19.6118     18.7605    0.851307    0.307569    0.102267      0
16151     19.6118     18.7605    0.851307    0.288369  0.00761821      1
16152     19.6117     18.7604     0.85131    0.302765   0.0491459      0
16153     19.6117     18.7604     0.85131    0.288338    0.010152      0
16154     19.6116     18.7603    0.851318    0.335646    0.171095      0
16155     19.6115     18.7601    0.851319    0.289014  0.00853036      1
16156     19.6113       18.76     0.85133     0.33662    0.237237      0
16157     19.6111     18.7598     0.85133    0.289307  0.00951425      1
16158     19.6111     18.7598    0.851332    0.292373   0.0344892      2
16159     19.6111     18.7598    0.851333    0.295999   0.0171276      0
16160     19.6111     18.7597    0.851333    0.288476  0.00859674      1
16161     19.6094      18.758    0.851456    0.688344     2.57816      0
16162     19.6079     18.7565    0.851455    0.294427    0.010071      1
16163     19.6079     18.7564    0.851455    0.288238  0.00507502      2
16164     19.6065     18.7549    0.851568     0.63943     2.30317      0
16165     19.6052     18.7537    0.851567    0.291288  0.00899674      1
16166     19.6051     18.7535    0.851577    0.287686    0.203832      0
16167      19.605     18.7534    0.851579      0.2882   0.0426331      0
16168     19.6049     18.7533    0.851587    0.321222    0.154545      0
16169     19.6048     18.7532    0.851587    0.287773  0.00937436      1
16170     19.6046      18.753      0.8516      0.3393    0.263617      0
16171     19.6045     18.7529      0.8516    0.291717   0.0108829      1
16172     19.6045     18.7529    0.851601    0.292686   0.0163471      2
16173     19.6045     18.7529    0.851602    0.289516   0.0198553      0
16174     19.6044     18.7528    0.851603    0.291856   0.0170501      0
16175     19.6044     18.7528    0.851604     0.28895   0.0188925      0
16176     19.6044     18.7528    0.851605    0.291965   0.0181615      0
16177     19.6044     18.7528    0.851606    0.288678   0.0177439      0
16178     19.6044     18.7528    0.851607    0.292267    0.019384      0
16179     19.6043     18.7527    0.851608    0.288505   0.0167201      0
16180     19.6043     18.7527    0.851609    0.292658   0.0207732      0
16181     19.6043     18.7527    0.851609    0.288379   0.0158132      0
16182     19.6043     18.7527    0.851611    0.293114   0.0223587      0
16183     19.6043     18.7527    0.851611    0.287955   0.0112085      0
16184     19.6042     18.7526    0.851617    0.318744    0.127127      0
16185     19.6041     18.7525    0.851618    0.288494  0.00859574      1
16186     19.6039     18.7523    0.851638    0.356673    0.401247      0
16187     19.6037     18.7521    0.851638     0.29608   0.0112512      1
16188     19.6037      18.752    0.851638    0.288223  0.00564589      2
16189     19.5566      18.701    0.855519    0.886639      78.073      0
16190     19.5534     18.6979    0.855515    0.335424   0.0103148      1
16191     19.5532     18.6977    0.855516    0.312984   0.0080072      2
16192      19.553     18.6975    0.855517    0.316105   0.0164222      3
16193     19.5529     18.6974    0.855517    0.289907  0.00834911      4
16194     19.5527     18.6972     0.85552    0.304005   0.0555203      0
16195     19.5527     18.6972    0.855521     0.29241   0.0116065      1
16196     19.5526     18.6971    0.855524    0.319849   0.0681475      0
16197     19.5525      18.697    0.855525    0.291916   0.0125059      1
16198     19.5525     18.6969    0.855525    0.294316   0.0138276      2
16199     19.5524     18.6969    0.855527    0.292254   0.0207764      0
16200     19.5524     18.6969    0.855527    0.296528   0.0179354      0
16201     19.5523     18.6968    0.855528     0.29214    0.018144      0
16202     19.5523     18.6968    0.855529    0.297085   0.0187349      0
16203     19.5523     18.6967     0.85553     0.29194   0.0173955      0
16204     19.5522     18.6967    0.855531    0.297603   0.0196062      0
16205     19.5522     18.6966    0.855532    0.291724   0.0167075      0
16206     19.5521     18.6966    0.855533    0.298134   0.0205587      0
16207     19.5521     18.6966    0.855534    0.291518    0.016075      0
16208     19.5521     18.6965    0.855535    0.298698   0.0216009      0
16209      19.552     18.6965    0.855535    0.290003   0.0108679      0
16210     19.5518     18.6962    0.855545     0.37108    0.187405      0
16211     19.5516      18.696    0.855545    0.292405  0.00784545      1
16212     19.5515      18.696    0.855547    0.301878   0.0451126      0
16213     19.5515     18.6959    0.855548    0.290507  0.00928534      1
16214     19.5504     18.6948    0.855596     0.55604    0.944759      0
16215     19.5499     18.6943    0.855595    0.443767   0.0147619      1
16216     19.5495     18.6939    0.855595    0.289939  0.00414712      2
16217     19.5494     18.6938    0.855596    0.297642   0.0184088      3
16218     19.5494     18.6938    0.855597    0.290927   0.0156872      0
16219     19.5493     18.6938    0.855598     0.29821   0.0223727      0
16220     19.5493     18.6937    0.855599    0.289687   0.0112431      0
16221     19.5492     18.6936    0.855606    0.341513    0.123383      0
16222     19.5491     18.6934    0.855606    0.293256  0.00711865      1
16223      19.549     18.6934    0.855607    0.293435   0.0258051      0
16224      19.549     18.6934    0.855608    0.292152   0.0129386      0
16225     19.5489     18.6933     0.85561    0.298947   0.0407087      0
16226     19.5489     18.6933    0.855611    0.289792  0.00851608      1
16227     19.5472     18.6915    0.855698    0.682531     1.59574      0
16228     19.5458     18.6901    0.855696    0.295696  0.00819583      1
16229     19.5457       18.69    0.855697    0.290597    0.016815      0
16230     19.5457       18.69    0.855698     0.29618   0.0204606      0
16231     19.5457       18.69    0.855699     0.29041   0.0161006      0
16232     19.5456     18.6899      0.8557    0.296711   0.0216237      0
16233     19.5456     18.6899    0.855701    0.289288   0.0108665      0
16234     19.5454     18.6897    0.855711       0.358    0.187581      0
16235     19.5452     18.6895    0.855712    0.290961  0.00805778      1
16236     19.5452     18.6895    0.855715     0.30383   0.0614528      0
16237     19.5451     18.6894    0.855716    0.293445   0.0119663      1
16238     19.5451     18.6894    0.855717     0.29051   0.0156263      2
16239     19.5451     18.6893    0.855718     0.29607   0.0205215      0
16240      19.545     18.6893    0.855719    0.290324   0.0160596      0
16241      19.545     18.6893     0.85572    0.296598   0.0217024      0
16242      19.545     18.6892     0.85572    0.289237   0.0109045      0
16243     19.5448     18.6891     0.85573    0.354204    0.179053      0
16244     19.5446     18.6889    0.855731    0.291264  0.00788389      1
16245     19.5446     18.6889    0.855733    0.298906   0.0464144      0
16246     19.5445     18.6888    0.855734    0.289854  0.00957341      1
16247     19.5442     18.6884    0.855756    0.398984    0.404255      0
16248     19.5438     18.6881    0.855756    0.297115   0.0106363      1
16249     19.5438     18.6881    0.855756      0.2893   0.0053477      2
16250     19.5416     18.6857    0.855896    0.766923     2.51139      0
16251     19.5397     18.6838    0.855894    0.293605  0.00981013      1
16252     19.5396     18.6837    0.855894     0.28861  0.00495588      2
16253     19.5386     18.6827    0.855967    0.564679      1.2935      0
16254     19.5377     18.6818    0.855966    0.297453  0.00900722      1
16255     19.5376     18.6816    0.855971    0.288063   0.0816279      0
16256     19.5375     18.6816    0.855973    0.294701   0.0408092      0
16257     19.5375     18.6815    0.855973    0.288505  0.00856183      1
16258     19.5364     18.6803    0.856062    0.588323     1.58873      0
16259     19.5353     18.6793    0.856061    0.300837  0.00927875      1
16260     19.5353     18.6792    0.856062    0.295258   0.0336355      0
16261     19.5352     18.6792    0.856063    0.289953   0.0168051      0
16262     19.5352     18.6791    0.856064    0.293467   0.0188218      0
16263     19.5352     18.6791    0.856065    0.289325   0.0171526      0
16264     19.5352     18.6791    0.856066    0.293635   0.0200517      0
16265     19.5351     18.6791    0.856067    0.289043   0.0162926      0
16266     19.5351      18.679    0.856069     0.29403   0.0213901      0
16267     19.5351      18.679    0.856069    0.288341    0.010735      0
16268     19.5349     18.6788    0.856081    0.348844    0.221088      0
16269     19.5348     18.6787    0.856082    0.288366  0.00912007      1
16270     19.5341     18.6779    0.856141    0.510131     1.08053      0
16271     19.5334     18.6772    0.856141    0.292166  0.00846588      1
16272     19.5334     18.6772    0.856142    0.291519   0.0306888      0
16273     19.5333     18.6772    0.856143     0.29273   0.0153152      0
16274     19.5333     18.6772    0.856144    0.289317   0.0182406      0
16275     19.5333     18.6771    0.856145    0.292899    0.018763      0
16276     19.5333     18.6771    0.856146    0.289044   0.0172383      0
16277     19.5332     18.6771    0.856147    0.293248   0.0199714      0
16278     19.5332     18.6771    0.856148    0.288863   0.0163371      0
16279     19.5332      18.677    0.856149    0.293682   0.0213338      0
16280     19.5332      18.677     0.85615    0.288242    0.010705      0
16281      19.533     18.6769    0.856163    0.348337    0.230178      0
16282     19.5329     18.6767    0.856163    0.288171  0.00936651      1
16283     19.5327     18.6766    0.856173    0.338615    0.190355      0
16284     19.5326     18.6765    0.856174    0.288803  0.00864125      1
16285     19.5324     18.6762    0.856194    0.360003    0.367555      0
16286     19.5322      18.676    0.856194    0.293286   0.0106768      1
16287     19.5322      18.676    0.856194    0.288218  0.00536344      2
16288       19.53     18.6736    0.856384     0.68607     3.45749      0
16289     19.5287     18.6723    0.856381     0.45167   0.0135058      1
16290     19.5283     18.6719    0.856382    0.319869  0.00464566      2
16291     19.5282     18.6718    0.856382    0.318103   0.0168405      3
16292     19.5281     18.6717    0.856383    0.299406  0.00853155      4
16293      19.528     18.6716    0.856386    0.285599   0.0646307      0
16294     19.5279     18.6715    0.856392    0.299939   0.0970192      0
16295     19.5279     18.6715    0.856393    0.293094   0.0201592      0
16296     19.5279     18.6715    0.856393    0.290727   0.0101245      0
16297     19.5277     18.6713    0.856403    0.299705    0.186487      0
16298     19.5277     18.6713    0.856404    0.289143   0.0121385      1
16299     19.5276     18.6712    0.856405     0.28686   0.0158026      2
16300     19.5276     18.6712    0.856406    0.290739   0.0179516      0
16301     19.5276     18.6712    0.856406    0.287523   0.0169141      0
16302     19.5276     18.6712    0.856407    0.291807   0.0199603      0
16303     19.5275     18.6711    0.856408    0.287982   0.0162197      0
16304     19.5275     18.6711     0.85641    0.292586   0.0215534      0
16305     19.5275     18.6711     0.85641    0.287745   0.0108083      0
16306     19.5274      18.671    0.856421    0.334553    0.200041      0
16307     19.5273     18.6709    0.856421    0.288306  0.00919178      1
16308     19.5269     18.6704     0.85646     0.41397    0.719823      0
16309     19.5265     18.6701     0.85646    0.292581  0.00734787      1
16310     19.5265     18.6701    0.856461    0.286339   0.0147049      0
16311     19.5265       18.67    0.856462     0.29172   0.0209947      0
16312     19.5265       18.67    0.856462    0.286837   0.0105306      0
16313     19.5264     18.6699    0.856473    0.330872    0.203108      0
16314     19.5263     18.6698    0.856474    0.291868   0.0102634      1
16315     19.5262     18.6697    0.856475    0.297687   0.0369452      2
16316     19.5262     18.6697    0.856476    0.288891  0.00780818      0
16317     19.5261     18.6696    0.856483    0.308344     0.13756      0
16318     19.5261     18.6696    0.856484    0.287527  0.00901417      1
16319     19.5254     18.6689    0.856546    0.431294     1.17269      2
16320      19.525     18.6684    0.856545    0.310005  0.00900574      3
16321     19.5248     18.6683    0.856548    0.285987   0.0505074      4
16322     19.5248     18.6682    0.856553    0.307512   0.0933434      0
16323     19.5247     18.6682    0.856553    0.291424  0.00783106      0
16324     19.5247     18.6681    0.856557    0.293905   0.0678298      0
16325     19.5246     18.6681    0.856558    0.291423   0.0136196      0
16326     19.5246     18.6681    0.856558    0.287204   0.0125955      1
16327     19.5246      18.668     0.85656     0.29429   0.0294967      0
16328     19.5246      18.668    0.856561    0.288085   0.0147222      0
16329     19.5246      18.668    0.856562    0.291859    0.020028      0
16330     19.5245      18.668    0.856563    0.288055   0.0162531      0
16331     19.5245      18.668    0.856564    0.292335   0.0215734      0
16332     19.5245     18.6679    0.856564    0.287705   0.0108161      0
16333     19.5244     18.6678    0.856575    0.331153    0.198565      0
16334     19.5243     18.6677    0.856575    0.287734  0.00946045      1
16335     19.5242     18.6676    0.856584    0.324877    0.168585      0
16336     19.5241     18.6675    0.856585     0.28762  0.00940743      1
16337      19.524     18.6674    0.856596    0.328244    0.213137      0
16338     19.5239     18.6673    0.856596    0.287965   0.0101247      1
16339     19.5239     18.6673    0.856598    0.296291   0.0365922      2
16340     19.5239     18.6673    0.856599    0.288486  0.00773965      0
16341     19.5238     18.6672    0.856606    0.307301    0.135021      0
16342     19.5237     18.6671    0.856606    0.287907   0.0090631      1
16343     19.5232     18.6665    0.856664    0.448403     1.11427      2
16344     19.5226      18.666    0.856664    0.288799  0.00852269      3
16345     19.5226      18.666    0.856666    0.293747   0.0308948      0
16346     19.5226     18.6659    0.856667    0.288342    0.015424      0
16347     19.5226     18.6659    0.856668    0.291582   0.0191626      0
16348     19.5226     18.6659    0.856668    0.288098    0.016848      0
16349     19.5225     18.6659    0.856669    0.291906   0.0206207      0
16350     19.5225     18.6659     0.85667    0.287954   0.0158702      0
16351     19.5225     18.6658    0.856671     0.29233    0.022298      0
16352     19.5225     18.6658    0.856672    0.287612    0.011175      0
16353     19.5224     18.6657    0.856679    0.316337    0.131257      0
16354     19.5224     18.6657    0.856679    0.287876  0.00894526      1
16355     19.5115     18.6538    0.857726     1.24668     19.7916      0
16356     19.5053     18.6476    0.857717    0.292106  0.00887791      1
16357     19.5053     18.6476    0.857718    0.294844   0.0321824      0
16358     19.5053     18.6475    0.857719     0.28881   0.0160323      0
16359     19.5052     18.6475     0.85772    0.289966   0.0150016      0
16360     19.5052     18.6475    0.857721    0.288125   0.0217653      0
16361     19.5052     18.6475    0.857722    0.290028   0.0163466      0
16362     19.5052     18.6475    0.857723     0.28784   0.0197601      0
16363     19.5052     18.6475    0.857723    0.290228    0.017526      0
16364     19.5052     18.6474    0.857724    0.287662   0.0182794      0
16365     19.5052     18.6474    0.857725    0.290514   0.0188913      0
16366     19.5051     18.6474    0.857726    0.287534   0.0170008      0
16367     19.5051     18.6474    0.857727    0.290858   0.0204828      0
16368     19.5051     18.6474    0.857728    0.287435   0.0158949      0
16369     19.5051     18.6474    0.857729     0.29126   0.0223474      0
16370     19.5051     18.6474    0.857729    0.287234   0.0111943      0
16371      19.505     18.6473    0.857735    0.310325    0.127436      0
16372      19.505     18.6472    0.857736     0.28733   0.0092752      1
16373     19.5047     18.6469    0.857775    0.406693    0.830518      0
16374     19.5043     18.6466    0.857775    0.291404  0.00780876      1
16375     19.5043     18.6466    0.857776    0.287173   0.0143279      0
16376     19.5043     18.6465    0.857777    0.291928   0.0263865      0
16377     19.5043     18.6465    0.857778    0.287092   0.0131963      0
16378     19.5043     18.6465    0.857779    0.293315   0.0331844      0
16379     19.5043     18.6465     0.85778     0.28818   0.0165306      0
16380     19.5043     18.6465    0.857781    0.289257   0.0145048      0
16381     19.5042     18.6465    0.857782    0.287651   0.0217689      0
16382     19.5042     18.6464    0.857783     0.28989   0.0170886      0
16383     19.5042     18.6464    0.857784    0.287512   0.0187842      0
16384     19.5042     18.6464    0.857784    0.290197   0.0183972      0
16385     19.5042     18.6464    0.857785    0.287401   0.0174214      0
16386     19.5042     18.6464    0.857786    0.290546   0.0199216      0
16387     19.5042     18.6464    0.857787    0.287312   0.0162482      0
16388     19.5041     18.6463    0.857788    0.290943   0.0217055      0
16389     19.5041     18.6463    0.857789    0.287132   0.0108745      0
16390     19.5041     18.6463    0.857797    0.319147    0.183713      0
16391      19.504     18.6462    0.857798    0.287158   0.0104572      1
16392      19.504     18.6462    0.857799    0.291811   0.0252745      2
16393      19.504     18.6462      0.8578    0.287081   0.0126457      0
16394     19.5039     18.6461    0.857802     0.29517   0.0424928      0
16395     19.5039     18.6461    0.857802    0.287421  0.00893298      0
16396     19.5018     18.6437    0.858074    0.757251     5.62261      0
16397     19.4997     18.6416    0.858071    0.290364  0.00831671      1
16398     19.4996     18.6416    0.858072    0.288734   0.0118183      0
16399     19.4996     18.6416    0.858074    0.289681   0.0372472      0
16400     19.4996     18.6415    0.858074    0.287291  0.00788057      0
16401     19.4995     18.6415    0.858082    0.317631     0.17208      0
16402     19.4995     18.6414    0.858082    0.287198   0.0103014      1
16403     19.4995     18.6414    0.858084    0.293301   0.0320719      2
16404     19.4994     18.6414    0.858085    0.288011   0.0159869      0
16405     19.4994     18.6413    0.858086    0.289637   0.0155784      0
16406     19.4994     18.6413    0.858087    0.287814    0.021034      0
16407     19.4994     18.6413    0.858087    0.289887   0.0166414      0
16408     19.4994     18.6413    0.858088    0.287653   0.0193552      0
16409     19.4994     18.6413    0.858089     0.29017   0.0178731      0
16410     19.4994     18.6413     0.85809    0.287522   0.0179167      0
16411     19.4993     18.6412    0.858091    0.290493   0.0193055      0
16412     19.4993     18.6412    0.858092    0.287416   0.0166785      0
16413     19.4993     18.6412    0.858093    0.290861   0.0209791      0
16414     19.4993     18.6412    0.858093    0.287231   0.0105129      0
16415     19.4992     18.6411    0.858108    0.337436    0.302689      0
16416     19.4991      18.641    0.858108    0.289007   0.0115651      1
16417     19.4991     18.6409    0.858109     0.28846  0.00992384      2
16418      19.499     18.6409     0.85811    0.288838   0.0359739      0
16419      19.499     18.6409    0.858111    0.292522   0.0179195      0
16420      19.499     18.6409    0.858112    0.287401  0.00898558      0
16421     19.4921     18.6332    0.858981     1.28959     17.9629      0
16422     19.4916     18.6327    0.858965     1.24378   0.0175419      1
16423     19.4862     18.6272    0.858972    0.480937   0.0041662      2
16424     19.4855     18.6266    0.858971    0.286706  0.00189577      3
16425     19.4855     18.6266    0.858972    0.288663   0.0171804      0
16426     19.4855     18.6265    0.858973    0.287281   0.0229184      0
16427     19.4855     18.6265    0.858973    0.287319   0.0114811      0
16428     19.4855     18.6265    0.858979    0.296293    0.099321      0
16429     19.4854     18.6264    0.858979    0.286604  0.00816521      0
16430     19.4854     18.6264    0.858984    0.303486   0.0949748      0
16431     19.4854     18.6264    0.858984    0.287686  0.00788214      0
16432     19.4853     18.6263    0.858987    0.291508   0.0599544      0
16433     19.4853     18.6263    0.858988    0.288931   0.0123187      0
16434     19.4853     18.6263    0.858989    0.287394    0.022221      0
16435     19.4853     18.6263     0.85899    0.287402   0.0111336      0
16436     19.4852     18.6262    0.858997    0.301625      0.1417      0
16437     19.4852     18.6262    0.858997    0.287725  0.00994201      1
16438     19.4851     18.6261    0.858999    0.288479   0.0360398      2
16439     19.4851     18.6261       0.859    0.292166   0.0179518      0
16440     19.4851     18.6261       0.859     0.28709   0.0090005      0
16441     19.4791     18.6193    0.859808     1.06137     16.4596      0
16442     19.4773     18.6175    0.859797    0.867299   0.0160738      1
16443     19.4747     18.6149      0.8598    0.321237  0.00381753      2
16444     19.4746     18.6148      0.8598    0.309287  0.00328641      3
16445     19.4744     18.6146    0.859801    0.349921   0.0602828      4
16446     19.4742     18.6144    0.859801    0.306121   0.0100113      5
16447     19.4742     18.6143    0.859802     0.31472   0.0264412      6
16448     19.4741     18.6143    0.859802    0.308271   0.0131424      7
16449      19.474     18.6142    0.859802    0.304202   0.0162267      8
16450     19.4739     18.6141    0.859803    0.308938   0.0173247      9
16451     19.4739     18.6141    0.859803    0.301403   0.0150827     10
16452     19.4738      18.614    0.859803    0.309038   0.0199254     11
16453     19.4738      18.614    0.859804    0.297722   0.0100442     12
16454     19.4735     18.6137    0.859808    0.371218    0.155969      0
16455     19.4733     18.6135    0.859808    0.297947  0.00705034      1
16456     19.4733     18.6135    0.859809    0.294535   0.0195829      0
16457     19.4732     18.6134    0.859809    0.297378   0.0171205      0
16458     19.4732     18.6134     0.85981    0.293486   0.0186496      0
16459     19.4732     18.6134    0.859811    0.296935   0.0179492      0
16460     19.4731     18.6133    0.859811    0.292601   0.0177627      0
16461     19.4731     18.6133    0.859812    0.296602   0.0189015      0
16462     19.4731     18.6133    0.859813    0.291849   0.0169257      0
16463     19.4731     18.6132    0.859813    0.296368   0.0199986      0
16464      19.473     18.6132    0.859814    0.291207   0.0161406      0
16465      19.473     18.6132    0.859815    0.296227   0.0212667      0
16466      19.473     18.6132    0.859815    0.290112   0.0106763      0
16467     19.4728      18.613    0.859823    0.341732    0.204543      0
16468     19.4727     18.6129    0.859824     0.28888  0.00884157      1
16469      19.472     18.6121     0.85988    0.417791     1.25198      0
16470     19.4716     18.6117     0.85988    0.286981  0.00908836      1
16471     19.4716     18.6117    0.859884    0.297343   0.0823633      2
16472     19.4715     18.6116    0.859885    0.286664  0.00695855      0
16473     19.4715     18.6116    0.859886    0.291139   0.0252248      0
16474     19.4715     18.6116    0.859887     0.28652   0.0126265      0
16475     19.4715     18.6116    0.859889    0.295592   0.0457709      0
16476     19.4714     18.6115     0.85989    0.286684  0.00958216      0
16477     19.4711     18.6112    0.859929    0.378487    0.715818      0
16478     19.4709      18.611    0.859929    0.291713  0.00761555      1
16479     19.4709      18.611     0.85993    0.287599    0.014849      0
16480     19.4709     18.6109    0.859931    0.291095   0.0222867      0
16481     19.4709     18.6109    0.859932    0.287423   0.0111669      0
16482     19.4708     18.6109    0.859939    0.315371    0.152208      0
16483     19.4707     18.6108    0.859939    0.287182  0.00985961      1
16484     19.4707     18.6108    0.859942    0.301102   0.0732268      0
16485     19.4707     18.6107    0.859943    0.289356   0.0064278      0
16486     19.4707     18.6107    0.859944    0.288009   0.0233008      0
16487     19.4706     18.6107    0.859944    0.288018    0.011672      0
16488     19.4706     18.6107    0.859949     0.29541   0.0845986      0
16489     19.4706     18.6106    0.859949    0.287085   0.0072375      0
16490     19.4706     18.6106    0.859951    0.293821    0.035756      0
16491     19.4705     18.6106    0.859951    0.287832  0.00756643      0
16492     19.4705     18.6105    0.859956    0.298882    0.112602      0
16493     19.4705     18.6105    0.859957    0.287168  0.00876702      1
16494     19.4701     18.6101    0.860001    0.415761    0.930456      0
16495     19.4698     18.6098    0.860001    0.290335  0.00801694      1
16496     19.4697     18.6097    0.860002    0.286969   0.0157732      0
16497     19.4697     18.6097    0.860003     0.29074   0.0226291      0
16498     19.4697     18.6097    0.860004      0.2868   0.0113332      0
