
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=100.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:36:48  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs100k000000-Aga1k000000-Ags100k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=19.4352 	 I=18.5979 	 R=0.83738  |grad|=0.305524 	 	 gamma=0.0119968 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
13005     18.5307     17.6299    0.900749    0.278655   0.0213015      0
13006     18.5307     17.6299     0.90075    0.280149   0.0164982      0
13007     18.5307     17.6299     0.90075    0.278544   0.0184355      0
13008     18.5307     17.6299    0.900751    0.280443   0.0186743      0
13009     18.5307     17.6299    0.900751    0.278472   0.0163122      0
13010     18.5307     17.6299    0.900752    0.280806    0.021496      0
13011     18.5306     17.6299    0.900752    0.278475    0.010776      0
13012     18.5306     17.6299    0.900756    0.295371    0.166645      0
13013     18.5306     17.6298    0.900756    0.278544  0.00920548      0
13014     18.5304     17.6296    0.900779    0.354588    0.927172      0
13015     18.5302     17.6295    0.900779    0.281609  0.00759817      1
13016     18.5302     17.6294     0.90078    0.278332   0.0114145      0
13017     18.5302     17.6294    0.900781    0.285167   0.0628767      0
13018     18.5302     17.6294    0.900782     0.27844   0.0125962      0
13019     18.5302     17.6294    0.900782    0.280306   0.0186778      0
13020     18.5302     17.6294    0.900782    0.278373   0.0162979      0
13021     18.5302     17.6294    0.900783    0.280666   0.0215405      0
13022     18.5302     17.6294    0.900783    0.278383   0.0107971      0
13023     18.5301     17.6294    0.900787    0.294428    0.162387      0
13024     18.5301     17.6293    0.900788    0.278435  0.00927669      0
13025       18.53     17.6292    0.900801    0.322859    0.525437      0
13026     18.5299     17.6291    0.900801    0.283725  0.00636932      1
13027     18.5299     17.6291    0.900801    0.278398  0.00957847      0
13028     18.5298      17.629    0.900813    0.318441    0.460959      0
13029     18.5298     17.6289    0.900813    0.280878   0.0120658      1
13030     18.5297     17.6289    0.900813    0.278254  0.00609274      2
13031     18.5297     17.6289    0.900814    0.284149   0.0550534      0
13032     18.5297     17.6289    0.900815    0.278229   0.0112619      0
13033     18.5297     17.6289    0.900816    0.282262   0.0367952      0
13034     18.5297     17.6289    0.900816    0.278717  0.00777217      0
13035     18.5297     17.6288     0.90082    0.286747    0.158279      0
13036     18.5296     17.6288     0.90082    0.278677  0.00946473      0
13037     18.5296     17.6288    0.900825     0.28971    0.203569      0
13038     18.5296     17.6287    0.900825    0.278826  0.00965476      0
13039     18.5295     17.6287    0.900828    0.281905   0.0842118      0
13040     18.5295     17.6287    0.900828    0.278209  0.00706314      0
13041     18.5295     17.6287    0.900829    0.281891   0.0338271      0
13042     18.5295     17.6287    0.900829    0.278817  0.00716869      0
13043     18.5295     17.6287    0.900831    0.281828   0.0832387      0
13044     18.5295     17.6287    0.900831    0.278203  0.00700673      0
13045     18.5295     17.6286    0.900832    0.281764   0.0327639      0
13046     18.5295     17.6286    0.900832    0.278614   0.0162974      0
13047     18.5295     17.6286    0.900833    0.279573   0.0143806      0
13048     18.5295     17.6286    0.900833    0.278411   0.0215856      0
13049     18.5294     17.6286    0.900834    0.279865   0.0165392      0
13050     18.5294     17.6286    0.900834    0.278312   0.0183419      0
13051     18.5294     17.6286    0.900835    0.280154   0.0188099      0
13052     18.5294     17.6286    0.900835    0.278249   0.0161778      0
13053     18.5294     17.6286    0.900836    0.280513   0.0217826      0
13054     18.5294     17.6286    0.900836    0.278264   0.0109161      0
13055     18.5294     17.6286    0.900839    0.291899    0.141379      0
13056     18.5294     17.6285     0.90084    0.278382  0.00911832      0
13057     18.5288     17.6279    0.900918    0.468429     3.11105      0
13058     18.5284     17.6274    0.900918    0.302519   0.0121525      1
13059     18.5283     17.6274    0.900918    0.279581  0.00580637      2
13060     18.5283     17.6274    0.900919    0.278052  0.00871729      3
13061     18.5283     17.6274     0.90092     0.28257   0.0438168      0
13062     18.5283     17.6273     0.90092    0.278254  0.00916901      0
13063     18.5273     17.6262    0.901066    0.568226     5.74639      0
13064     18.5264     17.6253    0.901066    0.287186  0.00782332      1
13065     18.5264     17.6253    0.901066    0.277901   0.0096354      0
13066     18.5263     17.6253    0.901071    0.292609    0.172728      0
13067     18.5263     17.6252    0.901071    0.277961  0.00992626      0
13068     18.5263     17.6252    0.901072    0.283394   0.0569702      0
13069     18.5263     17.6252    0.901073    0.277864   0.0116486      0
13070     18.5263     17.6252    0.901073     0.28073   0.0285388      0
13071     18.5263     17.6252    0.901074    0.277918   0.0142482      0
13072     18.5263     17.6252    0.901074    0.279963   0.0212312      0
13073     18.5263     17.6252    0.901075     0.27797   0.0106391      0
13074     18.5262     17.6252    0.901079    0.294672    0.197035      0
13075     18.5262     17.6251     0.90108    0.277866  0.00996182      0
13076     18.5262     17.6251    0.901081    0.282419   0.0466091      0
13077     18.5262     17.6251    0.901081    0.277984  0.00971772      0
13078     18.5261      17.625     0.90109    0.304189    0.329684      0
13079     18.5261      17.625     0.90109    0.278611   0.0115046      1
13080     18.5261      17.625     0.90109    0.278761   0.0108265      2
13081     18.5261      17.625    0.901091     0.27853    0.034563      0
13082     18.5261      17.625    0.901091    0.280695   0.0172007      0
13083     18.5261      17.625    0.901092    0.278141  0.00862905      0
13084     18.5257     17.6245    0.901153    0.404372     2.41672      0
13085     18.5253     17.6242    0.901153    0.279203  0.00944032      1
13086     18.5253     17.6241    0.901153    0.277954  0.00473227      2
13087     18.5249     17.6237    0.901224    0.432167     2.72857      0
13088     18.5245     17.6233    0.901224    0.283343   0.0106585      1
13089     18.5245     17.6233    0.901224    0.279061  0.00539219      2
13090     18.5244     17.6232    0.901225    0.287886    0.122167      0
13091     18.5244     17.6232    0.901225    0.277392  0.00885129      0
13092     18.5244     17.6231    0.901232    0.286173    0.277512      0
13093     18.5243     17.6231    0.901232     0.28541   0.0208985      0
13094     18.5243     17.6231    0.901233    0.279603    0.010476      0
13095     18.5243     17.6231    0.901234    0.281889   0.0614994      0
13096     18.5243     17.6231    0.901235    0.277336   0.0125986      0
13097     18.5243     17.6231    0.901235    0.279023   0.0189116      0
13098     18.5243     17.6231    0.901236    0.277675   0.0181126      0
13099     18.5243     17.6231    0.901236    0.279481   0.0191082      0
13100     18.5243      17.623    0.901236    0.277726   0.0158904      0
13101     18.5243      17.623    0.901237    0.279895   0.0224275      0
13102     18.5243      17.623    0.901237    0.277787   0.0112328      0
13103     18.5243      17.623     0.90124    0.286801    0.101797      0
13104     18.5242      17.623     0.90124    0.278324  0.00806133      0
13105     18.5242      17.623    0.901242    0.279633   0.0730558      0
13106     18.5242      17.623    0.901242    0.280506   0.0146539      0
13107     18.5242      17.623    0.901242    0.277732    0.012532      0
13108     18.5242      17.623    0.901243    0.281193   0.0355707      0
13109     18.5242      17.623    0.901244    0.278245  0.00752245      0
13110     18.5242     17.6229    0.901246    0.282489    0.116168      0
13111     18.5242     17.6229    0.901247    0.277922  0.00878367      0
13112     18.5239     17.6227    0.901278    0.347792     1.24378      0
13113     18.5238     17.6225    0.901278    0.277913  0.00899204      1
13114      18.523     17.6216    0.901412    0.538632     5.37553      0
13115     18.5222     17.6208    0.901412    0.281911  0.00840331      1
13116     18.5222     17.6208    0.901412    0.278596   0.0126214      0
13117     18.5222     17.6207    0.901413    0.281087   0.0344453      0
13118     18.5222     17.6207    0.901413    0.278269  0.00729141      0
13119     18.5221     17.6207    0.901415    0.280844    0.090619      0
13120     18.5221     17.6207    0.901415    0.277571  0.00755112      0
13121     18.5221     17.6207    0.901416    0.282284   0.0496861      0
13122     18.5221     17.6207    0.901417    0.277703   0.0103167      0
13123     18.5221     17.6207    0.901419    0.285398   0.0934949      0
13124     18.5221     17.6207    0.901419    0.278291  0.00770751      0
13125     18.5221     17.6206    0.901421    0.279231   0.0565861      0
13126     18.5221     17.6206    0.901421    0.278651   0.0116519      0
13127      18.522     17.6206    0.901422    0.278009   0.0280737      0
13128      18.522     17.6206    0.901422    0.278859   0.0140352      0
13129      18.522     17.6206    0.901423    0.277749    0.021065      0
13130      18.522     17.6206    0.901423    0.279229   0.0173851      0
13131      18.522     17.6206    0.901423    0.277684   0.0172949      0
13132      18.522     17.6206    0.901424     0.27953   0.0201511      0
13133      18.522     17.6206    0.901424    0.277648   0.0152275      0
13134      18.522     17.6206    0.901425    0.279706   0.0228553      0
13135      18.522     17.6206    0.901425    0.277681   0.0114459      0
13136      18.522     17.6206    0.901427    0.285618   0.0902779      0
13137      18.522     17.6205    0.901427    0.278415  0.00746694      0
13138      18.522     17.6205    0.901429    0.278546   0.0415468      0
13139      18.522     17.6205    0.901429    0.277832  0.00875165      0
13140     18.5214     17.6199    0.901505    0.423872     3.09812      0
13141     18.5211     17.6196    0.901505    0.294018    0.012102      1
13142      18.521     17.6195    0.901505    0.278439  0.00596763      2
13143      18.521     17.6195    0.901506    0.277736   0.0178174      3
13144      18.521     17.6195    0.901506     0.27915   0.0170096      0
13145      18.521     17.6195    0.901506    0.277657   0.0176756      0
13146      18.521     17.6195    0.901507    0.279434   0.0196619      0
13147      18.521     17.6195    0.901507    0.277615   0.0155112      0
13148      18.521     17.6195    0.901508     0.27981   0.0232809      0
13149      18.521     17.6195    0.901508    0.277629   0.0116555      0
13150      18.521     17.6195     0.90151    0.284006   0.0711958      0
13151      18.521     17.6195     0.90151    0.278838  0.00624047      0
13152      18.521     17.6195    0.901511    0.277753   0.0217152      0
13153      18.521     17.6195    0.901511     0.27805   0.0108852      0
13154     18.5209     17.6194    0.901515    0.284392    0.157682      0
13155     18.5209     17.6194    0.901515    0.278299   0.0100052      0
13156     18.5209     17.6194    0.901516      0.2789    0.050668      0
13157     18.5209     17.6194    0.901516    0.278184    0.010541      0
13158     18.5209     17.6194    0.901518    0.280027    0.074326      0
13159     18.5209     17.6194    0.901518    0.277595  0.00650541      0
13160     18.5209     17.6194    0.901519    0.279568   0.0235821      0
13161     18.5209     17.6194    0.901519    0.277626   0.0118086      0
13162     18.5209     17.6193    0.901521    0.284296   0.0748809      0
13163     18.5208     17.6193    0.901521    0.278739  0.00649879      0
13164     18.5208     17.6193    0.901522    0.277799   0.0235581      0
13165     18.5208     17.6193    0.901522    0.278204    0.011802      0
13166     18.5208     17.6193    0.901524      0.2797   0.0677178      0
13167     18.5208     17.6193    0.901524    0.279804   0.0136226      0
13168     18.5208     17.6193    0.901524    0.277587   0.0138142      0
13169     18.5208     17.6193    0.901525    0.280291    0.028357      0
13170     18.5208     17.6193    0.901525    0.277615   0.0141601      0
13171     18.5208     17.6193    0.901526    0.279536   0.0212538      0
13172     18.5208     17.6193    0.901526    0.277686   0.0106491      0
13173     18.5208     17.6192    0.901531    0.293788    0.201186      0
13174     18.5207     17.6192    0.901531    0.277578   0.0102184      0
13175     18.5207     17.6192    0.901532    0.280647   0.0321977      0
13176     18.5207     17.6192    0.901533    0.277834   0.0160357      0
13177     18.5207     17.6192    0.901533    0.278883   0.0149087      0
13178     18.5207     17.6192    0.901534    0.277714   0.0207339      0
13179     18.5207     17.6192    0.901534    0.279113   0.0168874      0
13180     18.5207     17.6192    0.901534    0.277642   0.0178096      0
13181     18.5207     17.6192    0.901535    0.279399   0.0195009      0
13182     18.5207     17.6191    0.901535    0.277601    0.015611      0
13183     18.5207     17.6191    0.901536    0.279686   0.0226507      0
13184     18.5207     17.6191    0.901536    0.277634   0.0113434      0
13185     18.5207     17.6191    0.901538    0.285846   0.0945983      0
13186     18.5206     17.6191    0.901539    0.278264  0.00771575      0
13187     18.5206     17.6191     0.90154    0.279012   0.0534297      0
13188     18.5206     17.6191     0.90154     0.27835   0.0110653      0
13189     18.5206     17.6191    0.901541     0.27832   0.0401118      0
13190     18.5206     17.6191    0.901541    0.277747  0.00846891      0
13191     18.5205     17.6189    0.901563    0.337297    0.889911      0
13192     18.5203     17.6188    0.901563    0.279728  0.00779818      1
13193     18.5203     17.6188    0.901564    0.277571   0.0139982      0
13194     18.5203     17.6188    0.901564    0.280199   0.0276281      0
13195     18.5203     17.6188    0.901565     0.27758   0.0138021      0
13196     18.5203     17.6188    0.901565    0.279863   0.0241892      0
13197     18.5203     17.6188    0.901565    0.277583   0.0121055      0
13198     18.5203     17.6187    0.901567    0.281058   0.0438826      0
13199     18.5203     17.6187    0.901567     0.27777  0.00921861      0
13200     18.5197      17.618    0.901671    0.493286     4.28852      0
13201      18.519     17.6174    0.901671    0.277627  0.00939481      1
13202      18.519     17.6174    0.901672    0.278743   0.0123255      2
13203      18.519     17.6174    0.901672    0.277679   0.0218985      0
13204      18.519     17.6174    0.901672    0.277986   0.0109762      0
13205      18.519     17.6173    0.901676     0.28341    0.142122      0
13206      18.519     17.6173    0.901676    0.278039  0.00970019      0
13207      18.519     17.6173    0.901678    0.279918   0.0879079      0
13208      18.519     17.6173    0.901678    0.277539  0.00752332      0
13209      18.519     17.6173     0.90168    0.282826   0.0583596      0
13210     18.5189     17.6173     0.90168    0.277525   0.0119288      0
13211     18.5189     17.6173    0.901681    0.279844    0.024655      0
13212     18.5189     17.6173    0.901681    0.277523   0.0123359      0
13213     18.5189     17.6172    0.901682    0.281604   0.0447177      0
13214     18.5189     17.6172    0.901682    0.277693  0.00935963      0
13215     18.5187      17.617    0.901714     0.36096     1.32534      0
13216     18.5185     17.6168    0.901715    0.277531  0.00925783      1
13217     18.5185     17.6168    0.901716    0.283138   0.0624131      0
13218     18.5185     17.6168    0.901716    0.277582   0.0126493      0
13219     18.5185     17.6168    0.901717     0.27917   0.0183558      0
13220     18.5185     17.6168    0.901717    0.277537   0.0165287      0
13221     18.5185     17.6168    0.901718    0.279494   0.0213014      0
13222     18.5185     17.6168    0.901718      0.2776   0.0106721      0
13223     18.5185     17.6167    0.901723    0.292581    0.187694      0
13224     18.5184     17.6167    0.901723    0.277497   0.0102138      0
13225     18.5184     17.6167    0.901724    0.280707   0.0340332      0
13226     18.5184     17.6167    0.901724    0.278056  0.00720667      0
13227     18.5184     17.6167    0.901726    0.280461   0.0857145      0
13228     18.5184     17.6167    0.901726    0.277504  0.00726857      0
13229     18.5184     17.6167    0.901727    0.281209   0.0396618      0
13230     18.5184     17.6167    0.901727    0.277846   0.0083518      0
13231     18.5183     17.6166    0.901739    0.299624    0.473051      0
13232     18.5182     17.6165    0.901739     0.27897  0.00606267      1
13233     18.5182     17.6165    0.901739    0.278278   0.0110904      0
13234     18.5182     17.6165     0.90174      0.2783   0.0402027      0
13235     18.5182     17.6165     0.90174    0.277662  0.00848313      0
13236     18.5181     17.6163    0.901762    0.336347    0.885166      0
13237      18.518     17.6162    0.901762    0.279602  0.00780616      1
13238      18.518     17.6162    0.901762    0.277491   0.0141011      0
13239      18.518     17.6162    0.901763     0.28006   0.0272503      0
13240     18.5179     17.6162    0.901763    0.277492   0.0136164      0
13241     18.5179     17.6162    0.901764     0.27991   0.0257074      0
13242     18.5179     17.6162    0.901764    0.277484   0.0128559      0
13243     18.5179     17.6162    0.901765    0.280758   0.0348151      0
13244     18.5179     17.6162    0.901765    0.278011   0.0073672      0
13245     18.5179     17.6161    0.901768    0.281109   0.0990676      0
13246     18.5179     17.6161    0.901768     0.27754  0.00804311      0
13247     18.5179     17.6161     0.90177    0.285605   0.0940501      0
13248     18.5179     17.6161     0.90177    0.278169  0.00769788      0
13249     18.5179     17.6161    0.901772    0.278851   0.0525765      0
13250     18.5178     17.6161    0.901772    0.278192   0.0109072      0
13251     18.5178     17.6161    0.901773    0.278714   0.0495096      0
13252     18.5178     17.6161    0.901773    0.278008   0.0103208      0
13253     18.5178      17.616    0.901776    0.280511   0.0935323      0
13254     18.5178      17.616    0.901776    0.277519  0.00779971      0
13255     18.5178      17.616    0.901777    0.283725   0.0706849      0
13256     18.5178      17.616    0.901778    0.278716  0.00621119      0
13257     18.5178      17.616    0.901778    0.277635   0.0216624      0
13258     18.5178      17.616    0.901778    0.278933    0.016315      0
13259     18.5178      17.616    0.901779    0.277553   0.0184813      0
13260     18.5178      17.616    0.901779    0.279202   0.0187599      0
13261     18.5178      17.616     0.90178    0.277506   0.0161052      0
13262     18.5177      17.616     0.90178    0.279541   0.0220413      0
13263     18.5177      17.616    0.901781    0.277551   0.0110399      0
13264     18.5177     17.6159    0.901784    0.287761    0.122786      0
13265     18.5177     17.6159    0.901784    0.277708  0.00900346      0
13266     18.4834     17.5764    0.907016     2.45711     214.659      0
13267     18.4598     17.5528    0.906998    0.351342   0.0086896      1
13268     18.4593     17.5523    0.906994    0.333808   0.0278266      0
13269     18.4591     17.5522    0.906994     0.30793   0.0117489      1
13270     18.4591     17.5521    0.906994    0.294756   0.0100517      2
13271      18.459      17.552    0.906994    0.304732   0.0217782      3
13272     18.4589     17.5519    0.906994    0.288109   0.0109568      4
13273     18.4588     17.5519    0.906993    0.304911   0.0359215      5
13274     18.4588     17.5518    0.906993    0.285728  0.00744421      6
13275     18.4587     17.5517    0.906993    0.302837   0.0942704      0
13276     18.4586     17.5516    0.906993    0.290254   0.0127401      1
13277     18.4586     17.5516    0.906994    0.283226  0.00972057      2
13278     18.4586     17.5516    0.906994     0.29548   0.0433246      0
13279     18.4585     17.5515    0.906994    0.282707  0.00887394      0
13280     18.4579     17.5509    0.907001    0.289789     1.00411      0
13281     18.4579     17.5509    0.907002    0.280481   0.0109795      1
13282     18.4578     17.5508    0.907003    0.281809   0.0306408      2
13283     18.4578     17.5508    0.907003    0.282121   0.0151427      0
13284     18.4578     17.5508    0.907004    0.277172   0.0124951      1
13285     18.4578     17.5508    0.907005    0.282407   0.0280529      0
13286     18.4578     17.5508    0.907005    0.276732   0.0139722      0
13287     18.4578     17.5507    0.907006    0.279454   0.0199498      0
13288     18.4577     17.5507    0.907006     0.27624   0.0150273      0
13289     18.4577     17.5507    0.907007    0.279293   0.0224289      0
13290     18.4577     17.5507    0.907007    0.275893   0.0112478      0
13291     18.4577     17.5507    0.907009    0.285861   0.0799568      0
13292     18.4577     17.5507     0.90701    0.277096  0.00658975      0
13293     18.4577     17.5507     0.90701    0.275958   0.0215004      0
13294     18.4577     17.5507     0.90701    0.276139   0.0107846      0
13295     18.4576     17.5506    0.907014    0.282586      0.1428      0
13296     18.4576     17.5506    0.907014    0.276309   0.0094932      0
13297     18.4576     17.5506    0.907017    0.282898    0.160767      0
13298     18.4576     17.5505    0.907018    0.277032   0.0101987      0
13299     18.4576     17.5505    0.907018     0.27698   0.0369704      0
13300     18.4575     17.5505    0.907019    0.276365  0.00782526      0
13301     18.4575     17.5505    0.907022    0.289319    0.177291      0
13302     18.4575     17.5505    0.907022    0.276448   0.0105521      0
13303     18.4575     17.5505    0.907023    0.279077   0.0274548      0
13304     18.4575     17.5505    0.907023    0.276477   0.0137165      0
13305     18.4575     17.5505    0.907024    0.278814   0.0245911      0
13306     18.4575     17.5504    0.907024    0.276479   0.0123045      0
13307     18.4575     17.5504    0.907025    0.280627   0.0446039      0
13308     18.4575     17.5504    0.907025    0.276657  0.00933436      0
13309     18.4573     17.5502     0.90705     0.35436     1.25789      0
13310     18.4571       17.55     0.90705    0.277032  0.00903333      1
13311      18.457     17.5499     0.90706    0.312568    0.511653      0
13312     18.4569     17.5499    0.907061    0.281004  0.00625746      1
13313     18.4569     17.5498    0.907061    0.276401  0.00940655      0
13314     18.4568     17.5497    0.907077    0.329034    0.757746      0
13315     18.4567     17.5496    0.907077    0.279701  0.00754358      1
13316     18.4567     17.5496    0.907077    0.276772    0.014282      0
13317     18.4567     17.5496    0.907077    0.278253    0.021438      0
13318     18.4567     17.5496    0.907077    0.276412   0.0107414      0
13319     18.4566     17.5496    0.907081     0.28994    0.176191      0
13320     18.4566     17.5495    0.907081     0.27599   0.0101763      0
13321     18.4566     17.5495    0.907082    0.279485   0.0355533      0
13322     18.4566     17.5495    0.907082    0.276724   0.0075206      0
13323     18.4566     17.5495    0.907085     0.28119    0.124538      0
13324     18.4566     17.5495    0.907085    0.276348  0.00913297      0
13325     18.4563     17.5492    0.907121    0.357128     1.69917      0
13326     18.4561      17.549    0.907121    0.284788   0.0104266      1
13327     18.4561      17.549    0.907121    0.279285   0.0080127      2
13328     18.4561     17.5489    0.907121    0.279562   0.0265969      0
13329     18.4561     17.5489    0.907121    0.276205   0.0132781      0
13330      18.456     17.5489    0.907122    0.277576   0.0199301      0
13331      18.456     17.5489    0.907122    0.276018   0.0171291      0
13332      18.456     17.5489    0.907122    0.277776   0.0202196      0
13333      18.456     17.5489    0.907122    0.276057   0.0101328      0
13334      18.456     17.5488    0.907131    0.305136    0.405989      0
13335     18.4559     17.5488    0.907131    0.280909  0.00576923      1
13336     18.4559     17.5488    0.907131    0.275873   0.0102494      0
13337     18.4559     17.5488    0.907133    0.283331   0.0868983      0
13338     18.4559     17.5488    0.907133    0.276831  0.00731143      0
13339     18.4559     17.5487    0.907134    0.276668   0.0381067      0
13340     18.4559     17.5487    0.907134    0.276033  0.00805542      0
13341     18.4558     17.5487     0.90714    0.297438    0.288282      0
13342     18.4558     17.5487    0.907141    0.276304   0.0112058      1
13343     18.4558     17.5486    0.907141    0.276939   0.0124222      2
13344     18.4558     17.5486    0.907141     0.27618   0.0258602      0
13345     18.4558     17.5486    0.907142    0.276743    0.012942      0
13346     18.4558     17.5486    0.907142    0.276438   0.0333192      0
13347     18.4558     17.5486    0.907143    0.278166   0.0166043      0
13348     18.4558     17.5486    0.907143    0.275885   0.0132437      0
13349     18.4558     17.5486    0.907144    0.278701   0.0308505      0
13350     18.4558     17.5486    0.907144    0.276031   0.0153811      0
13351     18.4557     17.5486    0.907144    0.277294   0.0163928      0
13352     18.4557     17.5486    0.907145    0.275951   0.0182681      0
13353     18.4557     17.5486    0.907145     0.27756   0.0189173      0
13354     18.4557     17.5486    0.907145    0.275904   0.0159049      0
13355     18.4557     17.5486    0.907146    0.277899   0.0223299      0
13356     18.4557     17.5486    0.907146    0.275933   0.0111823      0
13357     18.4557     17.5486    0.907148    0.284106     0.10134      0
13358     18.4557     17.5485    0.907148    0.276354  0.00814006      0
13359     18.4557     17.5485    0.907151    0.279913    0.109202      0
13360     18.4557     17.5485    0.907151       0.276  0.00858459      0
13361     18.4556     17.5484    0.907161    0.308455    0.465773      0
13362     18.4555     17.5484    0.907161    0.281088  0.00590993      1
13363     18.4555     17.5484    0.907161    0.276081  0.00888611      0
13364     18.4532     17.5457     0.90751    0.760125     16.5494      0
13365     18.4525      17.545    0.907507     0.65401   0.0161616      1
13366     18.4512     17.5437    0.907508    0.283033  0.00383837      2
13367     18.4512     17.5437    0.907508    0.274865  0.00300069      3
13368     18.4512     17.5436    0.907511    0.279457    0.169961      0
13369     18.4511     17.5436    0.907512    0.278828   0.0136565      0
13370     18.4511     17.5436    0.907512    0.276312   0.0179575      0
13371     18.4511     17.5436    0.907513    0.277383   0.0170549      0
13372     18.4511     17.5436    0.907513    0.275598   0.0167985      0
13373     18.4511     17.5436    0.907513    0.277239   0.0203789      0
13374     18.4511     17.5436    0.907514    0.275486   0.0102112      0
13375     18.4511     17.5435    0.907521    0.298246    0.339571      0
13376      18.451     17.5435    0.907521    0.275904   0.0120534      1
13377      18.451     17.5435    0.907521    0.275492  0.00984552      2
13378      18.451     17.5435    0.907522    0.276106   0.0436522      0
13379      18.451     17.5435    0.907523    0.275503   0.0091798      0
13380     18.4504     17.5428    0.907614    0.449397     4.18262      0
13381     18.4503     17.5426    0.907613    0.417074   0.0163384      1
13382     18.4499     17.5423    0.907614    0.276181  0.00388036      2
13383     18.4499     17.5423    0.907614    0.276376   0.0447012      0
13384     18.4499     17.5423    0.907614    0.275955  0.00941351      0
13385     18.4498     17.5422    0.907626    0.288006     0.45551      0
13386     18.4498     17.5421    0.907625    0.278128  0.00768083      0
13387     18.4497     17.5421    0.907625    0.277068    0.027843      0
13388     18.4497     17.5421    0.907625    0.274963   0.0139106      0
13389     18.4497     17.5421    0.907626    0.276517   0.0208761      0
13390     18.4497     17.5421    0.907626    0.275146   0.0159638      0
13391     18.4497     17.5421    0.907627    0.277039   0.0226726      0
13392     18.4497     17.5421    0.907627    0.275314   0.0113501      0
13393     18.4497     17.5421    0.907629    0.282173   0.0911127      0
13394     18.4497     17.5421    0.907629    0.276093   0.0076699      0
13395     18.4497     17.5421     0.90763    0.276889    0.057478      0
13396     18.4497      17.542    0.907631      0.2765   0.0118535      0
13397     18.4497      17.542    0.907631    0.275697   0.0246191      0
13398     18.4497      17.542    0.907631    0.276169   0.0123262      0
13399     18.4497      17.542    0.907632    0.276345   0.0446826      0
13400     18.4497      17.542    0.907633    0.275789  0.00938885      0
13401     18.4495     17.5419    0.907657    0.327957     1.10497      0
13402     18.4494     17.5417    0.907657    0.275601  0.00838813      1
13403     18.4494     17.5417    0.907657    0.278274    0.030407      0
13404     18.4494     17.5417    0.907658     0.27569   0.0151659      0
13405     18.4493     17.5417    0.907658    0.277012   0.0170214      0
13406     18.4493     17.5417    0.907658    0.275616   0.0174762      0
13407     18.4493     17.5417    0.907659    0.277287   0.0198975      0
13408     18.4493     17.5417    0.907659    0.275575   0.0152272      0
13409     18.4493     17.5417     0.90766    0.277462   0.0228532      0
13410     18.4493     17.5417     0.90766    0.275606   0.0114422      0
13411     18.4493     17.5417    0.907662    0.282616   0.0878096      0
13412     18.4493     17.5416    0.907662    0.276285  0.00739145      0
13413     18.4493     17.5416    0.907663    0.276268   0.0397022      0
13414     18.4493     17.5416    0.907663    0.275694  0.00838115      0
13415     18.4492     17.5415    0.907677    0.316456    0.646252      0
13416     18.4491     17.5414    0.907677    0.278427   0.0071456      1
13417     18.4491     17.5414    0.907677    0.275586   0.0107313      0
13418     18.4491     17.5414    0.907679    0.282861   0.0922547      0
13419     18.4491     17.5414     0.90768    0.276177  0.00766838      0
13420     18.4491     17.5414    0.907681    0.276757    0.052332      0
13421     18.4491     17.5414    0.907681    0.276203   0.0108796      0
13422     18.4491     17.5414    0.907682    0.276652   0.0496633      0
13423     18.4491     17.5414    0.907682    0.276055   0.0103641      0
13424      18.449     17.5414    0.907684    0.278394   0.0905237      0
13425      18.449     17.5413    0.907684    0.275574  0.00763302      0
13426      18.449     17.5413    0.907686    0.280287    0.056615      0
13427      18.449     17.5413    0.907686     0.27555   0.0116434      0
13428      18.449     17.5413    0.907687    0.278019   0.0282953      0
13429      18.449     17.5413    0.907687    0.275575   0.0141308      0
13430      18.449     17.5413    0.907687    0.277339   0.0212083      0
13431      18.449     17.5413    0.907688     0.27565   0.0106235      0
13432      18.449     17.5413    0.907692    0.290133    0.199629      0
13433     18.4489     17.5412    0.907692    0.275579   0.0106621      0
13434     18.4489     17.5412    0.907693    0.277404   0.0213925      0
13435     18.4489     17.5412    0.907693    0.275645   0.0107149      0
13436     18.4489     17.5412    0.907697    0.288303    0.171651      0
13437     18.4489     17.5412    0.907697    0.275556   0.0104066      0
13438     18.4489     17.5412    0.907697    0.278073   0.0288569      0
