
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=1.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 01-Mar-2017 15:06:50  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs1k000000-Aga1k000000-Ags1k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=32.5913 	 I=31.9321 	 R=0.659139  |grad|=0.455944 	 	 gamma=0.00449344 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
12372     19.3004     18.4581    0.842288    0.283639   0.0102315      1
12373     19.3004     18.4581    0.842289    0.288214   0.0268231      2
12374     19.3004     18.4581     0.84229    0.283643   0.0134104      0
12375     19.3004     18.4581    0.842291    0.288681   0.0297501      0
12376     19.3003     18.4581    0.842292    0.283896   0.0148496      0
12377     19.3003      18.458    0.842292    0.286694    0.019421      0
12378     19.3003      18.458    0.842293    0.283807   0.0165084      0
12379     19.3003      18.458    0.842294     0.28708   0.0213345      0
12380     19.3003      18.458    0.842294    0.283686   0.0106916      0
12381     19.3002     18.4579    0.842304    0.319148    0.230592      0
12382     19.3001     18.4578    0.842304    0.283621   0.0101714      1
12383     19.3001     18.4578    0.842305    0.288806   0.0301032      2
12384     19.3001     18.4578    0.842306    0.283955   0.0150213      0
12385     19.3001     18.4578    0.842307    0.286515   0.0185434      0
12386     19.3001     18.4578    0.842308    0.283853   0.0171978      0
12387     19.3001     18.4578    0.842308    0.286872   0.0202886      0
12388     19.3001     18.4578    0.842309    0.283772   0.0159309      0
12389        19.3     18.4577     0.84231    0.287287   0.0223751      0
12390        19.3     18.4577     0.84231    0.283641   0.0112093      0
12391        19.3     18.4577    0.842316    0.304063    0.125255      0
12392     19.2999     18.4576    0.842316     0.28386  0.00905853      1
12393     19.2889     18.4452    0.843691     1.65561     33.2425      0
12394     19.2783     18.4346    0.843681     0.33734  0.00811584      1
12395     19.2782     18.4345    0.843681    0.283705  0.00927536      0
12396      19.278     18.4343    0.843703    0.336709    0.525362      0
12397     19.2779     18.4342    0.843703     0.29024  0.00674693      1
12398     19.2778     18.4341    0.843704    0.285387   0.0163314      0
12399     19.2778     18.4341    0.843705    0.288186   0.0179141      0
12400     19.2778     18.4341    0.843705    0.284943   0.0168197      0
12401     19.2778     18.4341    0.843706     0.28808   0.0200523      0
12402     19.2778     18.4341    0.843707    0.284585   0.0158312      0
12403     19.2778     18.4341    0.843708    0.288149   0.0221852      0
12404     19.2778     18.4341    0.843708    0.284221   0.0111164      0
12405     19.2777      18.434    0.843713    0.305884    0.131382      0
12406     19.2777     18.4339    0.843713    0.283855  0.00915249      1
12407     19.2768      18.433    0.843819    0.529377     2.54143      0
12408     19.2761     18.4322    0.843818    0.287804  0.00992744      1
12409      19.276     18.4322    0.843819      0.2887   0.0101223      2
12410      19.276     18.4322    0.843819    0.286674    0.023947      0
12411      19.276     18.4322     0.84382     0.28583   0.0119987      0
12412      19.276     18.4322    0.843821    0.286902   0.0434953      0
12413      19.276     18.4321    0.843821    0.284115  0.00913696      0
12414     19.2752     18.4313    0.843897    0.312757     2.09846      0
12415     19.2748     18.4309    0.843903    0.309897   0.0354129      1
12416     19.2747     18.4308    0.843905    0.298518   0.0173574      2
12417     19.2746     18.4307    0.843905    0.288639    0.008779      3
12418     19.2745     18.4306    0.843912    0.287607   0.0730965      0
12419     19.2745     18.4306    0.843912     0.28805   0.0147683      0
12420     19.2745     18.4306    0.843913    0.283652   0.0131328      0
12421     19.2745     18.4305    0.843914    0.288796   0.0317574      0
12422     19.2744     18.4305    0.843915    0.284258   0.0158345      0
12423     19.2744     18.4305    0.843916    0.286025   0.0161503      0
12424     19.2744     18.4305    0.843917    0.284139   0.0199404      0
12425     19.2744     18.4305    0.843917     0.28634   0.0175192      0
12426     19.2744     18.4305    0.843918     0.28404   0.0181828      0
12427     19.2744     18.4305    0.843919    0.286684   0.0191293      0
12428     19.2744     18.4305     0.84392    0.283959   0.0167241      0
12429     19.2744     18.4304    0.843921     0.28707   0.0210401      0
12430     19.2744     18.4304    0.843921    0.283869   0.0105439      0
12431     19.2743     18.4303    0.843931    0.313844    0.238885      0
12432     19.2742     18.4303    0.843931     0.28426   0.0112576      1
12433     19.2742     18.4303    0.843932    0.285946   0.0144952      2
12434     19.2742     18.4302    0.843933    0.284308   0.0215069      0
12435     19.2742     18.4302    0.843933    0.286179   0.0164023      0
12436     19.2742     18.4302    0.843934    0.284142   0.0195393      0
12437     19.2741     18.4302    0.843935    0.286455   0.0177819      0
12438     19.2741     18.4302    0.843936    0.284014   0.0178847      0
12439     19.2741     18.4302    0.843936    0.286779   0.0194211      0
12440     19.2741     18.4302    0.843937    0.283916   0.0164895      0
12441     19.2741     18.4302    0.843938    0.287158   0.0213801      0
12442     19.2741     18.4301    0.843938      0.2838   0.0107138      0
12443      19.274     18.4301    0.843948     0.31762    0.223331      0
12444     19.2739       18.43    0.843948    0.283724     0.01029      1
12445     19.2739       18.43    0.843949    0.288173   0.0265637      2
12446     19.2739       18.43     0.84395    0.283713   0.0132826      0
12447     19.2739     18.4299    0.843951    0.288978   0.0313654      0
12448     19.2739     18.4299    0.843951    0.284216   0.0156399      0
12449     19.2739     18.4299    0.843952    0.286147   0.0165605      0
12450     19.2739     18.4299    0.843953    0.284072    0.019329      0
12451     19.2738     18.4299    0.843954    0.286442   0.0179685      0
12452     19.2738     18.4299    0.843954    0.283958   0.0177055      0
12453     19.2738     18.4299    0.843955    0.286782   0.0196418      0
12454     19.2738     18.4299    0.843956    0.283871   0.0163379      0
12455     19.2738     18.4298    0.843957    0.287176    0.021642      0
12456     19.2738     18.4298    0.843957    0.283756   0.0108441      0
12457     19.2737     18.4298    0.843965    0.312773    0.188397      0
12458     19.2737     18.4297    0.843965    0.283689   0.0102534      1
12459     19.2736     18.4297    0.843967    0.289215   0.0324893      2
12460     19.2736     18.4297    0.843967    0.284447   0.0161864      0
12461     19.2736     18.4296    0.843968    0.285831   0.0151284      0
12462     19.2736     18.4296    0.843969    0.284249   0.0217443      0
12463     19.2736     18.4296    0.843969    0.284297   0.0108992      0
12464     19.2735     18.4296    0.843977    0.302188    0.185303      0
12465     19.2735     18.4295    0.843977    0.285251   0.0103661      1
12466     19.2735     18.4295    0.843978    0.284167   0.0190624      2
12467     19.2734     18.4295    0.843979     0.28621    0.016899      0
12468     19.2734     18.4295    0.843979    0.284029   0.0188828      0
12469     19.2734     18.4294     0.84398    0.286514   0.0183712      0
12470     19.2734     18.4294    0.843981    0.283922   0.0173308      0
12471     19.2734     18.4294    0.843982    0.286866    0.020122      0
12472     19.2734     18.4294    0.843982     0.28384   0.0160211      0
12473     19.2734     18.4294    0.843983    0.287276   0.0222189      0
12474     19.2734     18.4294    0.843984    0.283719   0.0111311      0
12475     19.2733     18.4293    0.843989    0.305093    0.134952      0
12476     19.2733     18.4293     0.84399    0.283786  0.00941277      1
12477     19.2732     18.4291    0.844004    0.335223    0.358011      0
12478      19.273      18.429    0.844005    0.286816   0.0120366      1
12479      19.273      18.429    0.844005    0.283684  0.00605594      2
12480      19.273      18.429    0.844008    0.297824   0.0857776      0
12481      19.273      18.429    0.844009    0.285112  0.00724979      0
12482      19.273     18.4289     0.84401    0.285325   0.0339671      0
12483     19.2729     18.4289    0.844011    0.288047   0.0169188      0
12484     19.2729     18.4289    0.844011    0.283708   0.0135113      0
12485     19.2729     18.4289    0.844012     0.28868   0.0298043      0
12486     19.2729     18.4289    0.844013    0.283957   0.0148766      0
12487     19.2729     18.4289    0.844014    0.286693   0.0192965      0
12488     19.2729     18.4289    0.844015    0.283867    0.016584      0
12489     19.2729     18.4288    0.844015    0.287075   0.0212267      0
12490     19.2729     18.4288    0.844016    0.283759   0.0106374      0
12491     19.2728     18.4287    0.844026    0.319023    0.241003      0
12492     19.2727     18.4287    0.844026    0.283741   0.0103741      1
12493     19.2727     18.4287    0.844027    0.287557   0.0232576      2
12494     19.2727     18.4286    0.844027    0.283675   0.0116465      0
12495     19.2726     18.4286    0.844031    0.297171   0.0814413      0
12496     19.2726     18.4286    0.844031    0.285303  0.00697216      0
12497     19.2726     18.4286    0.844032    0.284284   0.0252741      0
12498     19.2726     18.4286    0.844033    0.284765   0.0126572      0
12499     19.2726     18.4285    0.844034    0.286038   0.0458824      0
12500     19.2726     18.4285    0.844035    0.284089  0.00963445      0
12501     19.2723     18.4282    0.844068    0.370198    0.815274      0
12502      19.272      18.428    0.844068    0.284536  0.00776809      1
12503      19.272     18.4279    0.844069    0.285718   0.0146889      0
12504      19.272     18.4279     0.84407    0.284208    0.022046      0
12505      19.272     18.4279     0.84407     0.28431   0.0110498      0
12506     19.2719     18.4279    0.844077    0.299562    0.162797      0
12507     19.2719     18.4278    0.844077    0.284833   0.0101191      1
12508     19.2719     18.4278    0.844078    0.284937   0.0284592      2
12509     19.2719     18.4278    0.844079    0.285816   0.0142216      0
12510     19.2718     18.4278     0.84408    0.284173   0.0213449      0
12511     19.2718     18.4277    0.844081    0.286162   0.0167407      0
12512     19.2718     18.4277    0.844081    0.284031   0.0190844      0
12513     19.2718     18.4277    0.844082    0.286462   0.0181844      0
12514     19.2718     18.4277    0.844083    0.283921   0.0174989      0
12515     19.2718     18.4277    0.844084    0.286808    0.019901      0
12516     19.2718     18.4277    0.844084    0.283837   0.0161621      0
12517     19.2718     18.4277    0.844085    0.287211   0.0219556      0
12518     19.2717     18.4277    0.844086    0.283721   0.0110001      0
12519     19.2717     18.4276    0.844092    0.308144    0.156153      0
12520     19.2716     18.4275    0.844092     0.28366   0.0098997      1
12521     19.2716     18.4275    0.844095    0.295271   0.0693921      0
12522     19.2716     18.4275    0.844096    0.284616   0.0138809      0
12523     19.2716     18.4275    0.844096    0.285465   0.0132655      1
12524     19.2716     18.4275    0.844097    0.284585   0.0259832      0
12525     19.2716     18.4275    0.844098    0.285039   0.0130036      0
12526     19.2715     18.4274    0.844099    0.285545   0.0363341      0
12527     19.2715     18.4274      0.8441    0.283714  0.00769454      0
12528     19.2715     18.4274    0.844105    0.305842    0.139618      0
12529     19.2714     18.4273    0.844106    0.283739  0.00953041      1
12530     19.2714     18.4272    0.844114    0.315378    0.207489      0
12531     19.2713     18.4272    0.844115    0.283692   0.0103133      1
12532     19.2713     18.4272    0.844116    0.288316   0.0275404      2
12533     19.2713     18.4271    0.844116    0.283739   0.0137639      0
12534     19.2712     18.4271    0.844117    0.288004   0.0261757      0
12535     19.2712     18.4271    0.844118    0.283673   0.0130918      0
12536     19.2712     18.4271    0.844119    0.289515   0.0345728      0
12537     19.2712     18.4271     0.84412    0.284478  0.00732353      0
12538     19.2712     18.4271    0.844123    0.291291   0.0901788      0
12539     19.2711      18.427    0.844124    0.283657  0.00755636      0
12540     19.2711      18.427    0.844125    0.291389   0.0455159      0
12541     19.2711      18.427    0.844126    0.283841   0.0095269      0
12542     19.2707     18.4266    0.844171    0.418047     1.11404      0
12543     19.2704     18.4262    0.844171    0.285417  0.00845121      1
12544     19.2704     18.4262    0.844173    0.284615   0.0264516      0
12545     19.2704     18.4262    0.844173    0.285144   0.0132352      0
12546     19.2703     18.4262    0.844174    0.285185   0.0326567      0
12547     19.2703     18.4262    0.844175    0.287367   0.0162816      0
12548     19.2703     18.4261    0.844176     0.28375   0.0146593      0
12549     19.2703     18.4261    0.844177    0.286656   0.0220022      0
12550     19.2703     18.4261    0.844177    0.283863   0.0166693      0
12551     19.2703     18.4261    0.844178    0.287034   0.0210883      0
12552     19.2703     18.4261    0.844179    0.283758   0.0105684      0
12553     19.2702      18.426    0.844188     0.31555     0.23944      0
12554     19.2701     18.4259    0.844189    0.283967   0.0109314      1
12555     19.2701     18.4259    0.844189    0.286206    0.016305      2
12556     19.2701     18.4259     0.84419    0.284001   0.0187632      0
12557     19.2701     18.4259    0.844191    0.286515   0.0184867      0
12558     19.2701     18.4259    0.844192    0.283898   0.0172272      0
12559     19.2701     18.4259    0.844192    0.286871   0.0202636      0
12560       19.27     18.4259    0.844193    0.283818    0.015931      0
12561       19.27     18.4258    0.844194    0.287286   0.0223938      0
12562       19.27     18.4258    0.844194    0.283698    0.011218      0
12563       19.27     18.4258    0.844199    0.303253    0.123037      0
12564     19.2699     18.4257      0.8442    0.283944  0.00909724      0
12565     19.2241     18.3747    0.849418      2.8697     125.799      0
12566     19.1938     18.3444    0.849391    0.909743  0.00623102      1
12567     19.1906     18.3412    0.849391    0.290608  0.00856765      0
12568     19.1906     18.3412    0.849391    0.288828   0.0128796      0
12569     19.1906     18.3412    0.849393    0.286956   0.0302488      0
12570     19.1906     18.3412    0.849393    0.287882   0.0150839      0
12571     19.1905     18.3411    0.849394    0.284361   0.0162547      0
12572     19.1905     18.3411    0.849395    0.287491   0.0210657      0
12573     19.1905     18.3411    0.849395     0.28387   0.0105582      0
12574     19.1904      18.341    0.849404    0.313508    0.224525      0
12575     19.1904      18.341    0.849405    0.282928   0.0108125      1
12576     19.1904      18.341    0.849405    0.285097   0.0162287      2
12577     19.1904     18.3409    0.849406    0.283242   0.0188884      0
12578     19.1903     18.3409    0.849407    0.285668   0.0185441      0
12579     19.1903     18.3409    0.849407    0.283331   0.0171979      0
12580     19.1903     18.3409    0.849408    0.286173    0.020455      0
12581     19.1903     18.3409    0.849409    0.283372   0.0158271      0
12582     19.1903     18.3409    0.849409    0.286685   0.0227281      0
12583     19.1903     18.3409     0.84941    0.283366   0.0113816      0
12584     19.1903     18.3408    0.849414    0.298298    0.103146      0
12585     19.1902     18.3408    0.849414    0.284122  0.00837357      0
12586     19.1902     18.3408     0.84942    0.296415    0.148846      0
12587     19.1901     18.3407     0.84942    0.284542   0.0100883      1
12588     19.1901     18.3407    0.849422    0.285085   0.0338727      2
12589     19.1901     18.3407    0.849422    0.287758   0.0168725      0
12590     19.1901     18.3407    0.849423    0.283532   0.0133427      0
12591     19.1901     18.3407    0.849424      0.2884   0.0306483      0
12592     19.1901     18.3406    0.849425    0.283867   0.0152918      0
12593     19.1901     18.3406    0.849425    0.286071   0.0176242      0
12594       19.19     18.3406    0.849426    0.283757   0.0179978      0
12595       19.19     18.3406    0.849427    0.286394   0.0192993      0
12596       19.19     18.3406    0.849427    0.283672    0.016534      0
12597       19.19     18.3406    0.849428     0.28677   0.0213138      0
12598       19.19     18.3406    0.849429    0.283599   0.0106789      0
12599     19.1899     18.3405    0.849437    0.316379    0.231151      0
12600     19.1899     18.3404    0.849438    0.283654   0.0106108      1
12601     19.1899     18.3404    0.849439    0.286447   0.0190018      2
12602     19.1898     18.3404    0.849439    0.283658    0.016337      0
12603     19.1898     18.3404     0.84944    0.286833   0.0216454      0
12604     19.1898     18.3404     0.84944    0.283578   0.0108441      0
12605     19.1898     18.3403    0.849448    0.310676    0.186359      0
12606     19.1897     18.3403    0.849448    0.283549   0.0104971      1
12607     19.1897     18.3402    0.849449    0.287464   0.0248578      2
12608     19.1897     18.3402     0.84945    0.283491   0.0124388      0
12609     19.1897     18.3402    0.849451    0.290427   0.0450908      0
12610     19.1896     18.3402    0.849452    0.283699   0.0094561      0
12611     19.1891     18.3396    0.849516    0.458015     1.66051      0
12612     19.1887     18.3391    0.849516    0.284896   0.0101036      1
12613     19.1886     18.3391    0.849517    0.284631  0.00824451      2
12614     19.1886     18.3391    0.849519    0.286078   0.0458879      0
12615     19.1886     18.3391    0.849519     0.28393   0.0096229      0
12616     19.1884     18.3388    0.849548    0.355495     0.72338      0
12617     19.1882     18.3386    0.849548    0.284583  0.00755705      1
12618     19.1882     18.3386    0.849548    0.285306   0.0137583      0
12619     19.1882     18.3386    0.849549    0.284305   0.0252898      0
12620     19.1881     18.3386     0.84955    0.284716   0.0126593      0
12621     19.1881     18.3386    0.849551    0.285853   0.0431659      0
12622     19.1881     18.3386    0.849552    0.283816  0.00908094      0
12623     19.0983     18.2364    0.861836     4.20741     313.934      0
12624     19.0376     18.1759    0.861727     1.69841   0.0127519      1
12625     19.0262     18.1645    0.861742    0.431244  0.00318797      2
12626     19.0256     18.1639     0.86174    0.335385   0.0115564      0
12627     19.0254     18.1637     0.86174    0.332698   0.0160562      1
12628     19.0253     18.1635     0.86174    0.322531   0.0127822      2
12629     19.0251     18.1634     0.86174     0.31746   0.0158755      3
12630      19.025     18.1633     0.86174     0.31889   0.0147489      4
12631     19.0249     18.1632     0.86174    0.310819   0.0147489      5
12632     19.0248      18.163     0.86174    0.319831   0.0172403      6
12633     19.0247     18.1629    0.861741    0.307111   0.0133418      7
12634     19.0246     18.1628    0.861741    0.321399   0.0201383      8
12635     19.0245     18.1627    0.861741    0.302677   0.0102205      9
12636     19.0242     18.1624    0.861743    0.387016   0.0818924     10
12637     19.0239     18.1622    0.861743    0.302553  0.00939106     11
12638     19.0238      18.162    0.861744    0.360289   0.0583245     12
12639     19.0236     18.1618    0.861744    0.302158  0.00938274     13
12640     19.0233     18.1616    0.861745    0.366578   0.0850311     14
12641     19.0231     18.1614    0.861746    0.303823   0.0108886     15
12642     19.0231     18.1613    0.861746    0.311996   0.0164054     16
12643      19.023     18.1613    0.861746    0.304793   0.0155321     17
12644     19.0229     18.1612    0.861746    0.313405   0.0188699     18
12645     19.0229     18.1611    0.861747     0.30082  0.00957776     19
12646     19.0222     18.1605    0.861752    0.476099    0.267633      0
12647     19.0217       18.16    0.861752    0.300636  0.00817886      1
12648     19.0215     18.1598    0.861756    0.353567    0.104224      0
12649     19.0213     18.1596    0.861756    0.308403   0.0115664      1
12650     19.0213     18.1595    0.861756    0.298521  0.00875276      2
12651     19.0212     18.1595    0.861757    0.324465   0.0414097      0
12652     19.0211     18.1594    0.861758    0.298051  0.00841856      1
12653     19.0163     18.1544    0.861852    0.758245      2.8723      0
12654     19.0144     18.1525     0.86185    0.351186   0.0112199      1
12655     19.0142     18.1524    0.861851    0.291705  0.00508659      2
12656     19.0142     18.1523    0.861851     0.29356   0.0105611      3
12657     19.0141     18.1523    0.861853    0.293548   0.0267189      0
12658     19.0141     18.1522    0.861854    0.292453   0.0133773      0
12659     19.0141     18.1522    0.861856    0.294052   0.0292336      0
12660      19.014     18.1522    0.861857    0.294211    0.014579      0
12661      19.014     18.1521    0.861858    0.290336   0.0162944      1
12662     19.0139     18.1521    0.861859    0.296373    0.020571      0
12663     19.0139     18.1521     0.86186    0.290078   0.0157482      0
12664     19.0139      18.152    0.861861    0.296961    0.022166      0
12665     19.0138      18.152    0.861862     0.28908   0.0111436      0
12666     19.0137     18.1519    0.861868    0.332907    0.122098      0
12667     19.0136     18.1518    0.861869    0.292324   0.0070958      1
12668     19.0136     18.1517     0.86187    0.291936   0.0257223      0
12669     19.0136     18.1517    0.861871    0.291247   0.0128945      0
12670     19.0135     18.1517    0.861873     0.29516    0.038353      0
12671     19.0135     18.1516    0.861873    0.288862  0.00810673      0
12672     19.0133     18.1514    0.861885    0.359145    0.235021      0
12673     19.0131     18.1512    0.861885    0.288789  0.00882113      1
12674     19.0115     18.1495    0.861993       0.549     2.26999      0
12675     19.0106     18.1486    0.861992    0.287924  0.00891979      1
12676     19.0099     18.1479    0.862017    0.405781     0.79877      2
12677     19.0096     18.1476    0.862017    0.290263  0.00739992      3
12678     19.0095     18.1475    0.862017    0.289819   0.0133205      0
12679     19.0095     18.1475    0.862019    0.288691   0.0253176      0
12680     19.0095     18.1475    0.862019    0.288573   0.0126786      0
12681     19.0095     18.1475    0.862021    0.289929   0.0387208      0
12682     19.0095     18.1474    0.862022    0.286785   0.0081799      0
12683     19.0093     18.1473    0.862033    0.330719     0.25514      0
12684     19.0092     18.1472    0.862033    0.286152   0.0102685      1
12685     19.0092     18.1472    0.862034    0.291477    0.024834      2
12686     19.0092     18.1472    0.862034    0.285956   0.0124301      0
12687     19.0092     18.1471    0.862036    0.295455   0.0443048      0
12688     19.0092     18.1471    0.862037    0.286146  0.00926235      0
12689     19.0076     18.1454    0.862165     0.51409     3.27891      0
12690      19.007     18.1448    0.862165    0.334563   0.0128082      1
12691     19.0069     18.1447    0.862165    0.299506  0.00613846      2
12692     19.0068     18.1446    0.862166    0.297648   0.0144402      3
12693     19.0067     18.1446    0.862167    0.297871    0.015278      4
12694     19.0067     18.1445    0.862168    0.291583   0.0157565      5
12695     19.0067     18.1445    0.862169    0.295267   0.0190037      0
12696     19.0066     18.1445     0.86217    0.288518   0.0156055      0
12697     19.0066     18.1444    0.862171     0.29277   0.0204917      0
12698     19.0066     18.1444    0.862171    0.286654   0.0102972      0
12699     19.0065     18.1443     0.86218    0.313771    0.186207      0
12700     19.0064     18.1442     0.86218     0.28491   0.0102947      1
12701     19.0064     18.1442    0.862181    0.292594   0.0373182      2
12702     19.0063     18.1442    0.862181    0.285227  0.00788514      0
12703     19.0063     18.1441    0.862186    0.300713    0.145953      0
12704     19.0062      18.144    0.862187    0.285004  0.00943197      1
12705     19.0062      18.144    0.862191    0.295305    0.112674      2
12706     19.0061     18.1439    0.862192    0.284622  0.00865666      0
12707      19.006     18.1438    0.862206    0.341071    0.372949      0
12708     19.0059     18.1437    0.862206    0.287591   0.0118853      1
12709     19.0059     18.1437    0.862206    0.284341  0.00598023      2
12710     19.0058     18.1436     0.86221    0.297926   0.0841992      0
12711     19.0058     18.1436     0.86221    0.285789  0.00716569      0
12712     19.0058     18.1436    0.862212     0.28598   0.0334768      0
12713     19.0058     18.1436    0.862212    0.288561   0.0166799      0
12714     19.0058     18.1436    0.862213     0.28441   0.0137777      0
12715     19.0058     18.1435    0.862214    0.289195   0.0285109      0
12716     19.0057     18.1435    0.862214    0.284506    0.014241      0
12717     19.0057     18.1435    0.862215     0.28763   0.0213749      0
12718     19.0057     18.1435    0.862216    0.284437   0.0107116      0
12719     19.0056     18.1434    0.862225    0.319535     0.23202      0
12720     19.0056     18.1433    0.862225    0.284349   0.0102516      1
12721     19.0055     18.1433    0.862226    0.288708   0.0259803      2
12722     19.0055     18.1433    0.862227    0.284309   0.0129937      0
12723     19.0055     18.1433    0.862228    0.290217   0.0348689      0
12724     19.0055     18.1433    0.862228    0.285093  0.00738327      0
12725     19.0055     18.1432    0.862232     0.29243   0.0957608      0
12726     19.0054     18.1432    0.862232    0.284278  0.00788534      0
12727     19.0054     18.1432    0.862235    0.295149   0.0651154      0
12728     19.0054     18.1432    0.862235    0.284751   0.0131576      0
12729     19.0054     18.1431    0.862236    0.286756   0.0167089      0
12730     19.0054     18.1431    0.862237    0.284597   0.0189336      0
12731     19.0054     18.1431    0.862237    0.287075   0.0182971      0
12732     19.0053     18.1431    0.862238    0.284478   0.0172342      0
12733     19.0053     18.1431    0.862239     0.28745   0.0202215      0
12734     19.0053     18.1431    0.862239    0.284388   0.0158221      0
12735     19.0053     18.1431     0.86224    0.287894     0.02257      0
12736     19.0053     18.1431    0.862241    0.284272   0.0113047      0
12737     19.0053      18.143    0.862245    0.299677    0.102449      0
12738     19.0052      18.143    0.862245    0.284928  0.00828243      0
12739     19.0052     18.1429     0.86225    0.295513    0.125612      0
12740     19.0051     18.1429     0.86225    0.284583  0.00928239      0
12741     19.0047     18.1424    0.862301    0.394419      1.3144      0
12742     19.0043      18.142    0.862301    0.284941  0.00934602      1
12743     19.0043      18.142    0.862302    0.284263   0.0140252      2
12744     19.0043      18.142    0.862302    0.286895   0.0191778      0
12745     19.0043      18.142    0.862303    0.284156   0.0165054      0
12746     19.0043      18.142    0.862304     0.28729   0.0213423      0
12747     19.0043      18.142    0.862304    0.284073   0.0106929      0
12748     19.0042     18.1419    0.862313    0.315516    0.219268      0
12749     19.0041     18.1418    0.862313    0.284079   0.0105929      1
12750     19.0041     18.1418    0.862314    0.287011   0.0196117      2
12751     19.0041     18.1418    0.862314    0.284073   0.0158577      0
12752     19.0041     18.1418    0.862315    0.287447   0.0225269      0
12753     19.0041     18.1418    0.862316    0.283979   0.0112821      0
12754     19.0041     18.1417     0.86232    0.298369    0.102244      0
12755      19.004     18.1417     0.86232    0.284575  0.00834477      0
12756      19.004     18.1417    0.862326    0.297158    0.150021      0
12757     19.0039     18.1416    0.862326    0.284968   0.0100781      1
12758     19.0039     18.1416    0.862327    0.285348   0.0324105      2
12759     19.0039     18.1416    0.862328    0.287469     0.01616      0
12760     19.0039     18.1416    0.862328    0.283963   0.0144654      0
12761     19.0039     18.1416    0.862329    0.288005   0.0260528      0
12762     19.0039     18.1415     0.86233    0.283899     0.01303      0
12763     19.0039     18.1415    0.862331     0.28948   0.0348623      0
12764     19.0038     18.1415    0.862332    0.284663  0.00738068      0
12765     19.0038     18.1415    0.862335    0.291352    0.095538      0
12766     19.0038     18.1415    0.862335    0.283887  0.00792895      0
12767     19.0038     18.1414    0.862338     0.29467   0.0692545      0
12768     19.0037     18.1414    0.862339    0.284734   0.0139166      0
12769     19.0037     18.1414    0.862339    0.285588   0.0132398      1
12770     19.0037     18.1414     0.86234    0.284649   0.0257799      0
12771     19.0037     18.1414    0.862341    0.285148   0.0129019      0
12772     19.0037     18.1414    0.862342    0.285618   0.0374487      0
12773     19.0037     18.1413    0.862342     0.28394  0.00792188      0
12774     19.0036     18.1413    0.862349    0.308189     0.17948      0
12775     19.0036     18.1412     0.86235    0.283931   0.0107433      1
12776     19.0036     18.1412     0.86235    0.287179   0.0215613      2
12777     19.0036     18.1412    0.862351     0.28391   0.0108011      0
12778     19.0035     18.1411    0.862358    0.310411    0.185548      0
12779     19.0034     18.1411    0.862358    0.283878   0.0105644      1
12780     19.0034     18.1411    0.862359    0.287399   0.0230032      2
12781     19.0034     18.1411    0.862359    0.283828    0.011518      0
12782     19.0034      18.141    0.862363    0.297314   0.0885193      0
12783     19.0034      18.141    0.862363    0.285007  0.00747106      0
12784     19.0033      18.141    0.862365    0.285785   0.0403893      0
12785     19.0033      18.141    0.862365    0.283958  0.00852148      0
12786     19.0031     18.1407    0.862392    0.368317    0.703075      0
12787     19.0029     18.1405    0.862392    0.288365  0.00744365      1
12788     19.0029     18.1405    0.862392    0.283743   0.0111775      0
12789     19.0029     18.1405    0.862395    0.296359   0.0835871      0
12790     19.0029     18.1405    0.862396    0.285101  0.00716172      0
12791     19.0028     18.1405    0.862397    0.284989   0.0325161      0
12792     19.0028     18.1404    0.862398    0.287104   0.0162178      0
12793     19.0028     18.1404    0.862398    0.283765   0.0146358      0
12794     19.0028     18.1404    0.862399    0.286477   0.0219654      0
12795     19.0028     18.1404      0.8624     0.28385   0.0165781      0
12796     19.0028     18.1404      0.8624    0.286869   0.0212466      0
12797     19.0028     18.1404    0.862401    0.283793   0.0106441      0
12798     19.0027     18.1403     0.86241    0.315372    0.232425      0
12799     19.0026     18.1402     0.86241    0.283936   0.0108342      1
12800     19.0026     18.1402    0.862411    0.286014   0.0161292      2
12801     19.0026     18.1402    0.862411    0.283941    0.018776      0
12802     19.0026     18.1402    0.862412     0.28633   0.0184854      0
12803     19.0026     18.1402    0.862413     0.28384   0.0170299      0
12804     19.0026     18.1402    0.862413    0.286703   0.0205559      0
12805     19.0026     18.1402    0.862414    0.283766    0.015591      0
